FileName,instrumental_intensity
OKN0051805251906,1
OKN0061001152008,1.61
OKN0061004130235,0.63
OKN0061009282131,1.21
OKN0061202280432,1.59
OKN0061403030511,2.55
OKN0061403031127,1.57
OKN0061406191501,1.77
OKN0061410150752,2.14
OKN0061609071116,1.82
OKN0061610090328,1.07
OKN0061703250143,1.98
OKN0061707191615,1.28
OKN0061708081449,2.13
OKN0061708210200,0.99
OKN0061805251906,1.6
OKN0071004260543,2.41
OKN0071005110214,1.43
OKN0071007121321,1.34
OKN0071009240447,1.53
OKN0071010042228,3.44
OKN0071103020827,3.18
OKN0071104161011,1.65
OKN0071107131619,0.96
OKN0071205150621,1.1
OKN0071208081611,1.47
OKN0071211270724,2.15
OKN0071302190102,1.71
OKN0071305260617,3.07
OKN0071309060621,0.61
OKN0071312140103,1.72
OKN0071402062032,2.34
OKN0071406181147,1.39
OKN0071409180819,3.22
OKN0071503142248,2.2
OKN0071510130918,2.55
OKN0071609070022,2.1
OKN0071702171018,1.48
OKN0071705100415,1.46
OKN0071705120554,2.17
OKN0071706302304,2.05
OKN0081004260543,2.27
OKN0081005110214,1.56
OKN0081007121321,0.93
OKN0081008041548,2.38
OKN0081009240447,2.05
OKN0081010042228,3.5
OKN0081103020827,3.03
OKN0081202011644,1.28
OKN0081205150621,1.08
OKN0081208081611,1.13
OKN0081211270724,1.44
OKN0081302190102,1.76
OKN0081305260617,2.82
OKN0081312140103,1.83
OKN0081402062032,2.19
OKN0081406181147,1.93
OKN0081409180819,2.76
OKN0081502241625,1.24
OKN0081503060859,1.73
OKN0081503142248,1.52
OKN0081508111231,1.78
OKN0081510130918,2.23
OKN0081601121509,0.98
OKN0081609070022,2.51
OKN0081702171018,1.66
OKN0081705091054,2.77
OKN0081705100415,1.32
OKN0081705120554,1.47
OKN0081706302304,1.57
OKN0091002071510,2.86
OKN0091010042228,2.98
OKN0091104161011,2.01
OKN0091107131619,1.51
OKN0091201281614,1.9
OKN0091301071549,2.33
OKN0091312011324,2.25
OKN0091401090315,3.41
OKN0091403190424,0.66
OKN0091503130603,1.04
OKN0091606240605,1.84
OKN0091708042019,2.37
OKN0091803012242,3.07
OKN0091804280059,0.39
OKN0101002071510,1.72
OKN0101010042228,2.3
OKN0101104161011,1.43
OKN0101107131619,1.23
OKN0101301071549,1.17
OKN0101312011324,1.3
OKN0101401090315,2.59
OKN0101402221931,1.18
OKN0101403190424,0.86
OKN0101708042019,2.27
OKN0111002071510,2.65
OKN0111002221421,1.58
OKN0111002261007,1.67
OKN0111010042228,2.45
OKN0111104161011,1.94
OKN0111107131619,1.66
OKN0111201281614,0.89
OKN0111202271011,1.93
OKN0111205272020,1.21
OKN0111206100600,1.55
OKN0111301071549,2.27
OKN0111305211725,1.77
OKN0111401090315,3.29
OKN0111402221931,1.77
OKN0111403190424,0.75
OKN0111503130603,1.82
OKN0111504201043,2.36
OKN0111505131147,1.17
OKN0111507140257,1.98
OKN0111511120033,1.89
OKN0111602080545,1.41
OKN0111603010447,1.57
OKN0111606240605,1.82
OKN0111609281838,1.16
OKN0111610031224,1.31
OKN0111705010337,1.44
OKN0111708042019,2.77
OKN0111709012034,1.4
OKN0111803012242,3.84
OKN0111803012311,1.13
OKN0111803020032,0.54
OKN0111803021144,0.83
OKN0111803021242,1.29
OKN0111803062050,0.67
OKN0111803081327,1.03
OKN0111803131510,1.31
OKN0111804280059,1.41
OKN0111808201945,0.95
OKN0111809120945,1.46
OKN0111810300655,1.59
OKN0111811011824,0.78
OKN0111812201416,1.03
OKY0011111211916,2.42
OKY0011304130533,2.24
OKY0011311201057,1.2
OKY0011510180836,1.12
OKY0011601010047,1.61
OKY0011610211212,1.88
OKY0011610211407,4.52
OKY0011610211430,2.79
OKY0011610211502,2.31
OKY0011610211759,2.3
OKY0011610220617,1.97
OKY0011610242005,1.54
OKY0011804090132,3.15
OKY0011804090156,1.41
OKY0011804090210,1.96
OKY0011806180758,2.61
OKY0011806261700,1.75
OKY0021304130533,2.38
OKY0021510180836,0.63
OKY0021601010047,2.07
OKY0021609281031,1.17
OKY0021610211212,1.66
OKY0021610211407,4.09
OKY0021610211502,2.13
OKY0021610211759,0.36
OKY0021610220617,1.51
OKY0021610242005,1.08
OKY0021610291343,0.66
OKY0021804090132,2.02
OKY0031304130533,2.7
OKY0031311201057,1.13
OKY0031601010047,2.51
OKY0031804090132,1.83
OKY0031806180758,1.95
OKY0041106040157,1.88
OKY0041111211916,2.24
OKY0041111250435,0.96
OKY0041111250452,0.92
OKY0041304130533,2.75
OKY0041610211407,3.35
OKY0041610211430,1.26
OKY0041804090132,2.59
OKY0041804090210,0.99
OKY0041806261700,1.4
OKY0051101162033,1.4
OKY0051106040157,1.98
OKY0051111211916,2.67
OKY0051111250435,1.07
OKY0051111250452,1.05
OKY0051304130533,3.55
OKY0051502061025,1.57
OKY0051601010047,0.76
OKY0051609281031,1
OKY0051610211212,1.31
OKY0051610211407,4.15
OKY0051610211759,1.9
OKY0051610220617,1.22
OKY0051611081717,0.75
OKY0051804090132,3.25
OKY0051804090156,1.25
OKY0051804090210,1.59
OKY0051804230101,1.3
OKY0051806261700,1.68
OKY0061111211916,2.09
OKY0061304130533,3.21
OKY0061311201057,0.57
OKY0061601010047,1.03
OKY0061609281031,0.86
OKY0061610211212,1.49
OKY0061610211407,4.17
OKY0061610211502,1.43
OKY0061610211621,0.82
OKY0061610220617,1.18
OKY0061610242005,1.35
OKY0061610291343,1.19
OKY0061611081717,0.93
OKY0061804090132,2.29
OKY0061806261700,1.19
OKY0071101162033,1.33
OKY0071106040157,2.14
OKY0071111211916,2.44
OKY0071111250435,1.62
OKY0071111250452,1.18
OKY0071304130533,2.78
OKY0071610211407,3.31
OKY0071610211430,1.08
OKY0071610211502,0.18
OKY0071610220617,0.4
OKY0071804090132,2.48
OKY0071806261700,1.68
OKY0081106040157,1.48
OKY0081111211916,2.17
OKY0081111250452,1.06
OKY0081304130533,2.77
OKY0081610211407,3.93
OKY0081610220617,1.37
OKY0081804090132,2.32
OKY0081806261700,1.33
OKY0091101162033,1.22
OKY0091111211916,2.28
OKY0091304130533,3.17
OKY0091601010047,1.48
OKY0091610211212,0.86
OKY0091610211407,3.34
OKY0091610211430,1.04
OKY0091610211453,1.63
OKY0091804090132,2.32
OKY0091806261700,1.91
OKY0101101162033,1.18
OKY0101106040157,1
OKY0101110041919,0.51
OKY0101111211916,1.73
OKY0101304130533,3.08
OKY0101610211212,0.33
OKY0101610211407,3.05
OKY0101610211430,0.75
OKY0101610211453,1.09
OKY0101610242005,0.34
OKY0101804090132,1.93
OKY0111101162033,2.01
OKY0111304130533,3.24
OKY0111610211407,3.43
OKY0111804090132,2.72
OKY0121111211916,2.32
OKY0121502142317,0.95
OKY0121610211407,3.13
OKY0121804090132,2.91
OKY0131101162033,1.89
OKY0131106040157,2.03
OKY0131110041919,1.42
OKY0131111211916,2.34
OKY0131111250435,1.14
OKY0131111250452,1.03
OKY0131304130533,2.7
OKY0131403140207,3.11
OKY0131502142317,1.49
OKY0131610211407,3.27
OKY0131804090132,2.63
OKY0141007210619,1.67
OKY0141101162033,2.72
OKY0141110041919,2.04
OKY0141111250452,0.62
OKY0141210270444,1.58
OKY0141304130533,2.84
OKY0141502061025,1.92
OKY0141502142317,2.02
OKY0141706141924,1.52
OKY0141804090132,2.1
OKY0141806261700,1.27
OKY0141811251819,0.91
OKY0151111211916,2.65
OKY0151304130533,2.74
OKY0151311201057,0.77
OKY0151510180830,2.02
OKY0151510180836,1.56
OKY0151609281031,2.77
OKY0151610211212,2.9
OKY0151610211407,5.18
OKY0151610211502,3.12
OKY0151610211621,1.66
OKY0151610211759,1.86
OKY0151610220617,2.24
OKY0151610242005,2.17
OKY0151610291343,2.43
OKY0151804090132,2.49
OKY0151806180758,2.07
OKY0151806261700,1.89
OSK0011007210619,1.89
OSK0011107242332,0.84
OSK0011304130533,3.21
OSK0011307171207,0.8
OSK0011406111952,2.15
OSK0011408060117,3.52
OSK0011408260342,0.92
OSK0011412262230,1.29
OSK0011611191148,2.11
OSK0011705272250,1.32
OSK0011806180758,4.51
OSK0011806190031,2.35
OSK0011806232308,2.12
OSK0011808281953,1.98
OSK0011811021654,1.4
OSK0021806180758,5.66
OSK0021806190031,2.47
OSK0021806232308,2.45
OSK0021808281953,2.59
OSK0031107242332,0.76
OSK0031304130533,3.4
OSK0031408060117,1.18
OSK0031610211407,2.94
OSK0031611191148,2.08
OSK0031806180758,5.12
OSK0031806190031,1.92
OSK0031806232308,1.93
OSK0031808281953,2.02
OSK0041007210619,2.9
OSK0041107242332,1.45
OSK0041304130533,3.43
OSK0041406111952,0.7
OSK0041408260342,1.31
OSK0041610211407,3.33
OSK0041611191148,3.05
OSK0041806180758,5.07
OSK0041806190031,1.93
OSK0041806232308,2.11
OSK0041808281953,2.17
OSK0051007210619,2.01
OSK0051304130533,3.2
OSK0051611191148,2.07
OSK0051806180758,4.98
OSK0051806190031,1.31
OSK0051806232308,1.75
OSK0051808281953,1.82
OSK0061304130533,3.6
OSK0061611191148,3.09
OSK0061806180758,4.13
OSK0071007210619,2.23
OSK0071102211546,1.37
OSK0071107051918,2.11
OSK0071107242332,1.21
OSK0071304130533,2.9
OSK0071611191148,2.66
OSK0071806180758,3.55
OSK0071806232308,0.38
OSK0071808281953,0.29
OSK0071811021654,2.28
OSK0081007210619,1.87
OSK0081105102301,1.15
OSK0081107051918,1.87
OSK0081107242332,1.07
OSK0081108100813,1.62
OSK0081304130533,3.91
OSK0081307171207,0.53
OSK0081408260342,1.19
OSK0081604011139,2.18
OSK0081610211407,2.31
OSK0081611191148,2.72
OSK0081806180758,3.62
OSK0081811021654,2.53
OSK0091007210619,1.84
OSK0091011291552,1.86
OSK0091102211546,2.08
OSK0091107242332,1.14
OSK0091201090037,1.05
OSK0091304130533,2.97
OSK0091307171207,0.98
OSK0091408260342,1.18
OSK0091611191148,2.68
OSK0091806180758,3.13
OSK0091811021654,2.17
OSK0101011291552,0.58
OSK0101102211546,1.81
OSK0101107051918,2.7
OSK0101107242332,2.12
OSK0101109160715,1.18
OSK0101110080611,0.73
OSK0101201090037,1.42
OSK0101304130533,3.98
OSK0101306081617,0.94
OSK0101307171207,1.53
OSK0101408260342,1.63
OSK0101511132237,1.25
OSK0101611191148,2.62
OSK0101806180758,3.33
OSK0101810272051,1.39
OSK0101811021654,2.73
OSK0101811050819,1.65
SAG0011604142126,2.19
SAG0011604150003,1.61
SAG0011604160125,3.19
SAG0021505271611,0.72
SAG0021604142126,3.05
SAG0021604142142,1.06
SAG0021604142343,1.5
SAG0021604150003,2.07
SAG0021604160125,3.65
SAG0021604160144,1.77
SAG0021604160146,2.94
SAG0021604160303,1.92
SAG0021604160355,1.75
SAG0021604160948,1.58
SAG0021604161102,0.96
SAG0021604161602,2.16
SAG0021604182042,1.89
SAG0021608311946,1.41
SAG0021609010633,1.22
SAG0021611181019,1.43
SAG0021805240125,1.21
SAG0021807090353,1.58
SAG0031403140207,1.76
SAG0031604142126,2.97
SAG0031604142343,1.98
SAG0031604150003,1.94
SAG0031604160125,3.42
SAG0031604160144,2.04
SAG0031604160146,2.64
SAG0031604160303,2
SAG0031604160355,1.96
SAG0031604160948,1.52
SAG0031604161602,1.41
SAG0031604182042,1.8
SAG0031604250044,1.55
SAG0031608311946,1.21
SAG0031609010633,1.23
SAG0031611181019,0.8
SAG0031805240125,1.09
SAG0031807090353,2.69
SAG0041604160125,3.34
SAG0041604160144,1.6
SAG0041604160303,1.51
SAG0041604160355,1.43
SAG0041604160948,2
SAG0051505271611,0.44
SAG0051604142126,2.39
SAG0051604142343,1.09
SAG0051604150003,1.6
SAG0051604160125,3.13
SAG0051604160146,2.32
SAG0051604160948,1.63
SAG0051604161602,1.28
SAG0051604250044,1.11
SAG0051611181019,0.47
SAG0051805240125,1.34
SAG0051807090353,1.54
SAG0061604142126,2.68
SAG0061604142207,2.4
SAG0061604142343,1.38
SAG0061604150003,2.18
SAG0061604160125,3.79
SAG0061604160144,1.95
SAG0061604160146,3.24
SAG0061604160303,2.13
SAG0061604160355,1.97
SAG0061604170014,1.94
SAG0061805240125,1.61
SAG0061807090353,1.31
SAG0071403140207,2.84
SAG0071505271611,1.43
SAG0071604142126,3.73
SAG0071604142343,2.18
SAG0071604150003,2.88
SAG0071604150050,1.07
SAG0071604150510,1.28
SAG0071604160125,4.72
SAG0071604160144,2.77
SAG0071604160146,3.71
SAG0071604160303,2.47
SAG0071604160948,2.39
SAG0071604162105,1.48
SAG0071604170014,2.1
SAG0071604182042,2.6
SAG0071604250044,2.19
SAG0071608311946,1.87
SAG0071611181019,1
SAG0071805240125,1.44
SAG0071807090353,2.65
SAG0081604142343,1.6
SAG0081604150003,2.52
SAG0081604160125,4.08
SAG0081604160146,2.73
SAG0081604160303,1.84
SAG0081604160948,1.52
SAG0081604161602,1.73
SAG0081604170014,1.58
SAG0081604250044,1.62
SIG0011205051857,1.06
SIG0011409141557,1.02
SIG0011412262230,0.82
SIG0011503040004,1.45
SIG0011806180758,2.46
SIG0021007210619,1.28
SIG0021111180358,0.86
SIG0021304130533,1.59
SIG0021406111952,1.58
SIG0021408060117,1.99
SIG0021409141557,1.31
SIG0021412262230,2.1
SIG0021503040004,2.2
SIG0021610211407,2.31
SIG0021705272250,1.46
SIG0021806180758,3.05
SIG0031409141557,1.24
SIG0031412262230,1.29
SIG0031503040004,1.61
SIG0031806180758,3.4
SIG0041111180358,0.78
SIG0041112141301,1.94
SIG0041406111952,1.64
SIG0041408060117,1.47
SIG0041409141557,1.4
SIG0041412262230,3.21
SIG0041503040004,1.55
SIG0041610211407,1.72
SIG0041705272250,1.25
SIG0041806180758,2.45
SIG0051007210619,1.5
SIG0051112141301,1.97
SIG0051304130533,1.87
SIG0051406111952,0.51
SIG0051409141557,1.25
SIG0051412262230,0.97
SIG0051503040004,1.27
SIG0051706250702,2.18
SIG0051806180758,3.07
SIG0061007210619,0.82
SIG0061112141301,1.27
SIG0061406111952,1.55
SIG0061408060117,1.3
SIG0061409141557,0.68
SIG0061412262230,2.46
SIG0061503040004,1.32
SIG0061610211407,2.07
SIG0061806180758,2.89
SIG0071007210619,1.83
SIG0071406111952,0.56
SIG0071408060117,1.09
SIG0071412262230,1.92
SIG0071503040004,2.12
SIG0071706250702,2.11
SIG0071806180758,3.74
SIG0071811021654,1.28
SIG0081007210619,1.86
SIG0081108100813,1.11
SIG0081112141301,2.02
SIG0081205051857,1.5
SIG0081304130533,2.16
SIG0081408060117,1.02
SIG0081409141557,1.97
SIG0081412032319,1.52
SIG0081503040004,2.09
SIG0081706250702,2.13
SIG0081804141513,1.45
SIG0081806180758,3.19
SIG0081806190031,0.54
SIG0081810071014,1.54
SIG0091007210619,1.88
SIG0091108100813,1.54
SIG0091205051857,0.9
SIG0091304130533,2.72
SIG0091408060117,2.09
SIG0091409141557,1.04
SIG0091412262230,1.55
SIG0091503040004,1.84
SIG0091611191148,2.14
SIG0091806180758,3.59
SIG0091806190031,1.34
SIG0091806232308,0.97
SIG0091810272051,1.46
SIG0091811021654,1.42
SIG0101007210619,2.02
SIG0101107242332,1.66
SIG0101304130533,2.7
SIG0101406111952,1.4
SIG0101408060117,1.98
SIG0101412262230,1.41
SIG0101503040004,1.23
SIG0101806180758,4.23
SIG0101806190031,2.07
SIG0101806232308,1.7
SIG0101808281953,1.87
SIG0101811021654,1.54
SIG0111007210619,2.87
SIG0111102270538,1.73
SIG0111107242332,2.27
SIG0111109160715,1.65
SIG0111304130533,2.93
SIG0111406111952,1.7
SIG0111408060117,1.78
SIG0111409141557,1.39
SIG0111412262230,1.79
SIG0111503040004,1.81
SIG0111611191148,2.63
SIG0111705272250,1.35
SIG0111706250702,2.92
SIG0111806180758,3.92
SIG0111806190031,1.45
SIG0111806232308,1.24
SIG0121007210619,2
SIG0121112141301,1.52
SIG0121304130533,2.18
SIG0121408060117,1.56
SIG0121412262230,1.12
SIG0121503040004,1.56
SIG0121611191148,1.65
SIG0121706250702,2.14
SIG0121804141513,1.68
SIG0121806180758,3.36
SIG0121806190031,0.86
SIG0121806232308,0.57
SIT0011004301933,1.69
SIT0011011051914,1.97
SIT0011103120359,2.9
SIT0011103120432,1.52
SIT0011103152231,1.98
SIT0011103162239,1.52
SIT0011103191856,3.24
SIT0011103230712,2.04
SIT0011104021656,1.15
SIT0011104111716,3.75
SIT0011104112042,2.95
SIT0011104121407,2.54
SIT0011104131008,2.31
SIT0011104161119,3.34
SIT0011104192310,1.53
SIT0011104262112,1.58
SIT0011107152101,1.93
SIT0011201171230,1.3
SIT0011202111027,1.39
SIT0011203160420,1.64
SIT0011205181719,1.51
SIT0011206011748,2.24
SIT0011207160431,1.93
SIT0011208032219,1.11
SIT0011302010104,0.94
SIT0011302251623,1.74
SIT0011309200225,2.15
SIT0011311100738,1.77
SIT0011312210110,1.88
SIT0011404180753,1.16
SIT0011409161228,3.54
SIT0011505031554,0.99
SIT0011505251428,2.33
SIT0011505300106,1.13
SIT0011509120549,1.39
SIT0011605162123,1.52
SIT0011607171324,2.05
SIT0011607200725,1.36
SIT0011708020202,2.43
SIT0011708031345,0.95
SIT0011802082334,1.28
SIT0011806171527,1.94
SIT0011811270833,1.84
SIT0021003121608,0.61
SIT0021003291029,0.98
SIT0021004301933,0.84
SIT0021011051914,2.87
SIT0021103120359,2.41
SIT0021103162239,1.48
SIT0021103191856,2.94
SIT0021103240856,2.04
SIT0021104021656,2.16
SIT0021104031149,0.85
SIT0021104042046,0.84
SIT0021104111716,3.7
SIT0021104112042,2.84
SIT0021104121407,2.55
SIT0021104131008,2.27
SIT0021104161119,3.63
SIT0021104192310,2.35
SIT0021104241225,0.45
SIT0021105201753,1.23
SIT0021107152101,3.54
SIT0021107161757,1.55
SIT0021107310354,2.47
SIT0021108151526,2.31
SIT0021108190039,1.1
SIT0021109040553,1.52
SIT0021201171230,1.85
SIT0021202111027,2.25
SIT0021202241310,0.71
SIT0021203010732,2.04
SIT0021203080351,1.29
SIT0021203171155,0.98
SIT0021205181719,2.72
SIT0021205290136,1.79
SIT0021206011748,2.76
SIT0021206171613,2.17
SIT0021207121354,1.64
SIT0021207261930,1.61
SIT0021208032219,1.74
SIT0021208300417,1.73
SIT0021210311550,1.15
SIT0021211241759,1.51
SIT0021302010104,1.77
SIT0021302251623,1.42
SIT0021309200225,2.36
SIT0021311031425,1.35
SIT0021311100738,2.03
SIT0021311162044,1.51
SIT0021312210110,2.11
SIT0021404180753,2.53
SIT0021405130835,1.21
SIT0021407191043,1.06
SIT0021409161228,4.24
SIT0021410271536,0.7
SIT0021411120953,3.27
SIT0021505251428,3.07
SIT0021505300106,2.19
SIT0021506090544,1.7
SIT0021507061830,1.88
SIT0021507100115,2.08
SIT0021507292135,1.27
SIT0021508061822,1.74
SIT0021508101844,1
SIT0021509120549,2.1
SIT0021603311148,1.13
SIT0021605162123,2.43
SIT0021605170657,0.48
SIT0021606120754,1.4
SIT0021607042248,0.56
SIT0021607171324,2.64
SIT0021607200725,2.36
SIT0021607272347,1.88
SIT0021608272246,1.72
SIT0021609071328,2.05
SIT0021609131912,1.64
SIT0021702260511,0.98
SIT0021704120310,1.34
SIT0021705281518,0.86
SIT0021708020202,3.07
SIT0021708020716,2.04
SIT0021708031345,2.45
SIT0021709140927,1.76
SIT0021712020012,1.69
SIT0021801060054,1.5
SIT0021802082334,1.58
SIT0021803300817,1.36
SIT0021806171527,1.81
SIT0021809050511,1.14
SIT0021809181711,1.64
SIT0021811270833,2.59
SIT0031002221853,1.25
SIT0031003121608,1.26
SIT0031003291029,1.87
SIT0031003310618,1.25
SIT0031006060719,0.64
SIT0031007041503,1.03
SIT0031008030731,1.28
SIT0031009270255,1.72
SIT0031010241350,1.9
SIT0031011051914,2.65
SIT0031103120359,3.2
SIT0031103141002,3.14
SIT0031103141552,1.57
SIT0031103161252,2.95
SIT0031103162239,2.5
SIT0031103172132,2.49
SIT0031103172155,2.25
SIT0031103191856,3.89
SIT0031103240533,1.19
SIT0031103240856,2.95
SIT0031103302219,1.24
SIT0031104021656,2.79
SIT0031104031149,1.22
SIT0031104042046,1.53
SIT0031104062156,2.09
SIT0031104090357,0.86
SIT0031104091702,1.58
SIT0031104100623,1.08
SIT0031104110636,1.46
SIT0031104111716,4.26
SIT0031104112042,2.82
SIT0031104120808,3.41
SIT0031104121407,3.19
SIT0031104131008,2.96
SIT0031104161119,4.07
SIT0031104180309,1.16
SIT0031104241225,1.65
SIT0031104262112,2.49
SIT0031105011045,1.5
SIT0031105200946,2.03
SIT0031105201753,1.96
SIT0031105220706,2.24
SIT0031105250919,1.71
SIT0031105261956,1.79
SIT0031105281114,1.16
SIT0031106031033,1.39
SIT0031106091938,2.09
SIT0031106181857,1.21
SIT0031107152101,3.21
SIT0031107161757,1.16
SIT0031107232322,0.52
SIT0031107310354,3.06
SIT0031108021237,1.07
SIT0031108120322,2.57
SIT0031108151526,1.81
SIT0031108170923,2.63
SIT0031108180132,1.15
SIT0031108190039,1.28
SIT0031108221736,1.29
SIT0031108311833,1.68
SIT0031109040553,1.68
SIT0031109101500,1.63
SIT0031109151700,2.45
SIT0031109212230,2.37
SIT0031109231715,1.98
SIT0031110090108,0.97
SIT0031110100657,1.17
SIT0031111031934,2.52
SIT0031111201023,2.32
SIT0031111282333,1.1
SIT0031112232344,1.16
SIT0031201171230,2.17
SIT0031201271319,1.4
SIT0031201280743,1.7
SIT0031202111027,2.95
SIT0031202241310,1.3
SIT0031203010732,2.81
SIT0031203080351,1.99
SIT0031203100225,2.52
SIT0031203142105,2.82
SIT0031204012304,2.18
SIT0031204250522,2.1
SIT0031205041154,1.34
SIT0031205181719,3.5
SIT0031206011748,3.6
SIT0031206171613,2.19
SIT0031207031131,2.32
SIT0031207121354,1.86
SIT0031207160431,2.91
SIT0031208032219,2.31
SIT0031208202042,2.01
SIT0031208260337,1.49
SIT0031208300417,1.86
SIT0031210121357,1.44
SIT0031210311550,1.96
SIT0031211240051,1.63
SIT0031211241759,2.76
SIT0031212070532,1.46
SIT0031212200516,1.28
SIT0031301220447,1.51
SIT0031301280342,1.61
SIT0031302010104,2.13
SIT0031302012306,1.36
SIT0031303140502,2.08
SIT0031303180653,1.42
SIT0031303211434,1.24
SIT0031304041342,1.57
SIT0031304141022,2.09
SIT0031304192311,0.84
SIT0031309200225,2.29
SIT0031310120243,1.97
SIT0031310201007,0.93
SIT0031311031425,2.6
SIT0031311100738,3.5
SIT0031311162044,2.89
SIT0031311290115,2.11
SIT0031312210110,3.32
SIT0031403120504,1.21
SIT0031404180753,2.96
SIT0031405050502,1.99
SIT0031405130835,2.4
SIT0031407191043,1.27
SIT0031407201025,1.32
SIT0031408241727,2.55
SIT0031408261123,1.08
SIT0031409161228,4.09
SIT0031410271536,1.41
SIT0031411120953,2.31
SIT0031412252032,1.3
SIT0031505031554,2.06
SIT0031505132245,1.03
SIT0031505251428,3.66
SIT0031505300106,2.53
SIT0031506090544,2.25
SIT0031507061830,1.21
SIT0031507100115,2.19
SIT0031508061822,2.53
SIT0031508101844,1.04
SIT0031508282346,1.12
SIT0031509120549,3.25
SIT0031511072245,2.16
SIT0031511220820,1.29
SIT0031601150429,1.35
SIT0031602071927,2.77
SIT0031603311148,0.95
SIT0031605162123,3.73
SIT0031605170657,1.5
SIT0031606120754,3
SIT0031607042248,1.63
SIT0031607171324,3.32
SIT0031607200725,3.24
SIT0031608272246,1.54
SIT0031609071328,2.72
SIT0031609131912,2.37
SIT0031610201150,1.65
SIT0031701050044,1.53
SIT0031701181719,1.01
SIT0031702191819,2.04
SIT0031704120310,1.72
SIT0031705281518,1.08
SIT0031707211607,1.31
SIT0031708020716,2.79
SIT0031708031345,2.16
SIT0031708100936,2.31
SIT0031710062356,2.25
SIT0031711051630,1.51
SIT0031712020012,2.36
SIT0031801021948,1.16
SIT0031801060054,2.69
SIT0031802270808,1.4
SIT0031803300817,2.38
SIT0031806171527,2.37
SIT0031807072023,2.88
SIT0031808210247,0.51
SIT0031809050511,1.82
SIT0031809181711,2.54
SIT0031811270833,2.99
SIT0031812121750,1.3
SIT0041003121608,0.81
SIT0041003310618,1.63
SIT0041004301933,2.87
SIT0041008030731,1.58
SIT0041010241350,1.07
SIT0041011051914,2.61
SIT0041103120359,3.17
SIT0041103141002,1.91
SIT0041103152231,3.01
SIT0041103191856,2.22
SIT0041103240533,0.99
SIT0041103240856,1.64
SIT0041103302219,1.58
SIT0041104021656,2.41
SIT0041104042046,0.98
SIT0041104092147,2.24
SIT0041104111716,2.81
SIT0041104121407,1.91
SIT0041104161119,2.65
SIT0041104192310,2.68
SIT0041104262112,2.2
SIT0041105011045,1.7
SIT0041105201753,0.86
SIT0041107152101,2.29
SIT0041107161757,1.62
SIT0041108021237,0.96
SIT0041108151526,1.3
SIT0041108170923,1.82
SIT0041108221736,1.28
SIT0041109040553,1.84
SIT0041111031934,0.96
SIT0041112232344,1.68
SIT0041201280739,1.83
SIT0041201280743,1.98
SIT0041201291646,1.65
SIT0041202111027,2.3
SIT0041203010732,2.52
SIT0041203080351,1.25
SIT0041203142105,1.22
SIT0041203160420,2.62
SIT0041205181719,3.07
SIT0041205290136,1.59
SIT0041206011748,2.77
SIT0041206171613,1.98
SIT0041207121354,1.66
SIT0041207160431,3.43
SIT0041207261930,0.76
SIT0041208032219,2.14
SIT0041208300417,1.66
SIT0041210311550,1.56
SIT0041211241759,1.75
SIT0041301280342,1.01
SIT0041302010104,2.2
SIT0041302251623,1.22
SIT0041303180653,0.83
SIT0041304141022,1.59
SIT0041310120243,2.04
SIT0041311031425,1.37
SIT0041311100738,1.89
SIT0041311162044,1.41
SIT0041312210110,1.81
SIT0041404180753,3.11
SIT0041405131033,0.31
SIT0041406281451,1.44
SIT0041407201025,1.39
SIT0041408241727,1.82
SIT0041409161228,3.83
SIT0041410271536,0.65
SIT0041411120953,2.25
SIT0041504121525,1.3
SIT0041505031554,2.23
SIT0041505251428,3.24
SIT0041505300106,2.87
SIT0041506090544,1.26
SIT0041507061830,2
SIT0041507100115,1.35
SIT0041508061822,2.3
SIT0041508101844,1.46
SIT0041509120549,1.97
SIT0041510251715,1.41
SIT0041511072245,2.26
SIT0041602071927,1.58
SIT0041603311148,1.09
SIT0041605162123,2.21
SIT0041605170657,1.04
SIT0041606120754,0.91
SIT0041607042248,1.62
SIT0041607090628,0.48
SIT0041607171324,2.52
SIT0041607200725,1.49
SIT0041607272347,1.48
SIT0041608272246,1.78
SIT0041609071328,1.45
SIT0041609131912,2
SIT0041701050044,1.46
SIT0041702260511,1.44
SIT0041704120310,1.39
SIT0041705281518,0.67
SIT0041708020202,1.78
SIT0041708031345,2.32
SIT0041708100936,1.24
SIT0041709110051,0.24
SIT0041709140927,1.84
SIT0041711051630,1.87
SIT0041712020012,1.32
SIT0041801060054,1.62
SIT0041802082334,2.18
SIT0041802270808,0.73
SIT0041803300817,1.89
SIT0041806171527,2.63
SIT0041809181711,1.73
SIT0041811270833,2.08
SIT0051003291029,0.69
SIT0051004301933,0.71
SIT0051010241350,0.65
SIT0051011051914,2.08
SIT0051103152231,2.13
SIT0051103240856,1.51
SIT0051104021656,1.44
SIT0051104090357,0.48
SIT0051104161119,2.5
SIT0051104192310,1.94
SIT0051104241225,0.45
SIT0051104262112,1.46
SIT0051105011045,1.07
SIT0051105201753,0.84
SIT0051107152101,2.07
SIT0051108151526,0.9
SIT0051108170923,1.83
SIT0051109040553,1.24
SIT0051201280743,1.16
SIT0051202111027,1.85
SIT0051203010732,2.17
SIT0051203080351,0.77
SIT0051203160420,2.21
SIT0051205181719,2.44
SIT0051205290136,1.41
SIT0051206011748,2.36
SIT0051206171613,1.37
SIT0051207121354,1.45
SIT0051207160431,2.34
SIT0051208032219,1.69
