FileName,real_PGV_UD_1,real_PGV_UD_2,real_PGV_UD_3,real_PGV_UD_4,real_PGV_UD_5,real_PGV_UD_6,real_PGV_UD_7,real_PGV_UD_8,real_PGV_UD_9,real_PGV_UD_10,real_PGV_UD_11,real_PGV_UD_12,real_PGV_UD_13,real_PGV_UD_14,real_PGV_UD_15,real_PGV_UD_16,real_PGV_UD_17,real_PGV_UD_18,real_PGV_UD_19,real_PGV_UD_20
CHB0292005042207,0.113194077689113,0.153022899405556,0.153022899405556,0.153022899405556,0.153022899405556,0.153022899405556,0.153022899405556,0.153022899405556,0.153022899405556,0.185836899974323,0.185836899974323,0.185836899974323,0.185836899974323,0.185836899974323,0.185836899974323,0.185836899974323,0.185836899974323,0.185836899974323,0.185836899974323,0.185836899974323
CHB0292005060157,0.148977962575768,0.148977962575768,0.148977962575768,0.148977962575768,0.148977962575768,0.148977962575768,0.148977962575768,0.148977962575768,0.148977962575768,0.148977962575768,0.167700092072645,0.175768878748535,0.179862601282677,0.229218326273698,0.269687135594288,0.269687135594288,0.269687135594288,0.269687135594288,0.269687135594288,0.269687135594288
CHB0292006250447,0.0469688801526629,0.0812160566508281,0.137600235755486,0.141955924499617,0.141955924499617,0.172347082107379,0.172347082107379,0.172347082107379,0.172347082107379,0.172347082107379,0.172347082107379,0.172347082107379,0.172347082107379,0.288873554919154,0.302413857398989,0.302413857398989,0.302413857398989,0.3900732718237,0.3900732718237,0.3900732718237
CHB0292007090605,0.0963274177762526,0.0963274177762526,0.0963274177762526,0.0963274177762526,0.0963274177762526,0.0963274177762526,0.0963274177762526,0.0963274177762526,0.0963274177762526,0.0963274177762526,0.0963274177762526,0.132790509135177,0.132790509135177,0.132790509135177,0.132790509135177,0.132790509135177,0.132790509135177,0.132790509135177,0.132790509135177,0.132790509135177
CHB0292010281558,0.0452821271059676,0.0452821271059676,0.0452821271059676,0.0452821271059676,0.0452821271059676,0.0492920118924011,0.0492920118924011,0.0492920118924011,0.064444738442771,0.064444738442771,0.139534121105704,0.139534121105704,0.139534121105704,0.139534121105704,0.139534121105704,0.139534121105704,0.139534121105704,0.139534121105704,0.139534121105704,0.139534121105704
CHB0292012171642,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615,0.16165135019615
CHB0292012300935,0.0287521103199423,0.0287521103199423,0.0287521103199423,0.0287521103199423,0.0287521103199423,0.0287521103199423,0.0301044859280198,0.0301044859280198,0.0301044859280198,0.0397502629738156,0.0397502629738156,0.0669421276194407,0.0837980835404034,0.0939046137047985,0.108385883137123,0.129857777259078,0.13258903469052,0.13258903469052,0.13258903469052,0.13258903469052
CHB0292102061410,0.0440970842577331,0.0440970842577331,0.0440970842577331,0.0440970842577331,0.0440970842577331,0.0440970842577331,0.0496785165215443,0.0496785165215443,0.0496785165215443,0.0769646264892433,0.0970173471951944,0.0970173471951944,0.0970173471951944,0.0970173471951944,0.0970173471951944,0.0970173471951944,0.0970173471951944,0.0970173471951944,0.0970173471951944,0.0970173471951944
CHB0292103160456,0.0472438550809485,0.06161341207499,0.0675202677295687,0.0675202677295687,0.0675202677295687,0.0691591265238459,0.0691591265238459,0.0813443419486673,0.0813443419486673,0.0813443419486673,0.0921146752174505,0.1221065775414,0.130774313384413,0.130774313384413,0.150779090894726,0.150779090894726,0.150779090894726,0.150779090894726,0.150779090894726,0.150779090894726
EHM0011903131348,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457,0.108680144941457
EHM0011911261509,0.0302872394262052,0.0469154787929757,0.0469154787929757,0.0469154787929757,0.0469154787929757,0.0469154787929757,0.0631236052498884,0.0846921508496069,0.0846921508496069,0.0846921508496069,0.0846921508496069,0.0846921508496069,0.0846921508496069,0.0846921508496069,0.0846921508496069,0.0846921508496069,0.0846921508496069,0.0846921508496069,0.0846921508496069,0.0846921508496069
EHM0012107172050,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667,0.0680178068475667
EHM0012107181435,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361,0.161989103369361
EHM0021911261509,0.0371665848186187,0.0625739821824366,0.0625739821824366,0.0625739821824366,0.108437838057194,0.108437838057194,0.108437838057194,0.108437838057194,0.108437838057194,0.108437838057194,0.108437838057194,0.108437838057194,0.108437838057194,0.108437838057194,0.108437838057194,0.108437838057194,0.108437838057194,0.108437838057194,0.108437838057194,0.108437838057194
EHM0022106190739,0.0442578997236256,0.0442578997236256,0.0442578997236256,0.0442578997236256,0.0442578997236256,0.0442578997236256,0.0442578997236256,0.0442578997236256,0.0442578997236256,0.0442578997236256,0.0442578997236256,0.0601686195035758,0.0601686195035758,0.0601686195035758,0.0601686195035758,0.0601686195035758,0.0601686195035758,0.0601686195035758,0.0601686195035758,0.0601686195035758
EHM0031911261509,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344,0.289316690354344
EHM0032106190739,0.0426181557761299,0.0426181557761299,0.0426181557761299,0.0426181557761299,0.0426181557761299,0.0426181557761299,0.0426181557761299,0.0426181557761299,0.0426181557761299,0.0426181557761299,0.146385644978272,0.146385644978272,0.146385644978272,0.146385644978272,0.200861139745566,0.200861139745566,0.200861139745566,0.200861139745566,0.200861139745566,0.200861139745566
EHM0032107080124,0.0254797591650178,0.0254797591650178,0.0254797591650178,0.0254797591650178,0.0254797591650178,0.0254797591650178,0.0254797591650178,0.0254797591650178,0.0254797591650178,0.0254797591650178,0.0254797591650178,0.0315140243050521,0.0651939054653038,0.0651939054653038,0.0651939054653038,0.0651939054653038,0.0651939054653038,0.0651939054653038,0.0651939054653038,0.0651939054653038
EHM0042106190739,0.0330829974508019,0.0330829974508019,0.0330829974508019,0.0330829974508019,0.0330829974508019,0.0330829974508019,0.0330829974508019,0.0330829974508019,0.0330829974508019,0.0330829974508019,0.0616479855511025,0.141819715426193,0.141819715426193,0.141819715426193,0.141819715426193,0.141819715426193,0.141819715426193,0.141819715426193,0.141819715426193,0.141819715426193
EHM0042107080124,0.0270881364048397,0.0270881364048397,0.0270881364048397,0.0270881364048397,0.0270881364048397,0.0270881364048397,0.0270881364048397,0.0270881364048397,0.0270881364048397,0.0270881364048397,0.0335835202312754,0.0902855568025825,0.0902855568025825,0.0902855568025825,0.0902855568025825,0.0902855568025825,0.0902855568025825,0.0902855568025825,0.0902855568025825,0.0902855568025825
EHM0042107172050,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155,0.177055879911155
EHM0051903111537,0.0301944352931413,0.0301944352931413,0.0301944352931413,0.0301944352931413,0.0301944352931413,0.034557444269818,0.034557444269818,0.034557444269818,0.0394289946790276,0.593166312293433,0.593166312293433,0.593166312293433,0.593166312293433,0.593166312293433,0.593166312293433,0.593166312293433,0.593166312293433,0.593166312293433,0.593166312293433,0.593166312293433
EHM0051910070802,0.0552287327372908,0.0552287327372908,0.0552287327372908,0.0552287327372908,0.0552287327372908,0.0552287327372908,0.0552287327372908,0.0552287327372908,0.0552287327372908,0.0911412377242423,0.0911412377242423,0.0911412377242423,0.0911412377242423,0.0911412377242423,0.0911412377242423,0.0911412377242423,0.0911412377242423,0.0911412377242423,0.0911412377242423,0.0911412377242423
EHM0051911261509,0.0400200313222201,0.0400200313222201,0.0400200313222201,0.0441447086661425,0.0746684483492177,0.0792116762579445,0.0792116762579445,0.0792116762579445,0.0792116762579445,0.0792116762579445,0.0792116762579445,0.0792116762579445,0.0792116762579445,0.0792116762579445,0.0792116762579445,0.0792116762579445,0.0792116762579445,0.0792116762579445,0.0792116762579445,0.0792116762579445
EHM0052003090428,0.0122448943366058,0.0122448943366058,0.0122448943366058,0.0122448943366058,0.0122448943366058,0.0135617868807135,0.0135617868807135,0.0135617868807135,0.0135617868807135,0.0137022258890737,0.0137022258890737,0.0137503309073033,0.0812506285688442,0.0945646861382373,0.0945646861382373,0.0945646861382373,0.0945646861382373,0.0945646861382373,0.0945646861382373,0.0945646861382373
EHM0052102231609,0.0115677844783048,0.0116169967845097,0.0116169967845097,0.0116169967845097,0.0116169967845097,0.0116169967845097,0.0116169967845097,0.0116169967845097,0.0116169967845097,0.0116169967845097,0.0176449507096672,0.0681667052098081,0.0838457545955676,0.0838457545955676,0.0838457545955676,0.0838457545955676,0.0838457545955676,0.0838457545955676,0.0838457545955676,0.0838457545955676
EHM0052107080124,0.0615035986599046,0.0615035986599046,0.0615035986599046,0.0615035986599046,0.0615035986599046,0.0615035986599046,0.0615035986599046,0.0615035986599046,0.0615035986599046,0.0617892429961262,0.0956486980652764,0.0956486980652764,0.0956486980652764,0.0956486980652764,0.0956486980652764,0.0956486980652764,0.0956486980652764,0.0956486980652764,0.0956486980652764,0.0956486980652764
EHM0052107172050,0.0250990962296964,0.0710375600839479,0.0710375600839479,0.0710375600839479,0.0710375600839479,0.0710375600839479,0.0710375600839479,0.0710375600839479,0.0710375600839479,0.0710375600839479,0.0710375600839479,0.0710375600839479,0.0710375600839479,0.0710375600839479,0.0710375600839479,0.07833728377506,0.07833728377506,0.07833728377506,0.07833728377506,0.07833728377506
EHM0061910070802,0.0301198300042567,0.0301198300042567,0.0301198300042567,0.0301198300042567,0.0301198300042567,0.0301198300042567,0.0301198300042567,0.0301198300042567,0.0301198300042567,0.0669195707739104,0.0669195707739104,0.0669195707739104,0.0669195707739104,0.0669195707739104,0.0669195707739104,0.0669195707739104,0.0669195707739104,0.0669195707739104,0.0669195707739104,0.0669195707739104
EHM0061911261509,0.0367291599987134,0.0367291599987134,0.0367291599987134,0.0367291599987134,0.0367291599987134,0.0367291599987134,0.0663631693995893,0.0663631693995893,0.0663631693995893,0.0663631693995893,0.0663631693995893,0.0663631693995893,0.0663631693995893,0.0663631693995893,0.0663631693995893,0.0663631693995893,0.0663631693995893,0.0663631693995893,0.0663631693995893,0.0663631693995893
EHM0062106190739,0.0793484960760713,0.0793484960760713,0.0793484960760713,0.0793484960760713,0.0793484960760713,0.0793484960760713,0.0793484960760713,0.102376381249496,0.123178858058654,0.123178858058654,0.123178858058654,0.123178858058654,0.123178858058654,0.123178858058654,0.123178858058654,0.123178858058654,0.123178858058654,0.123178858058654,0.123178858058654,0.123178858058654
EHM0062107080124,0.0222484533015016,0.0222484533015016,0.0222484533015016,0.0222484533015016,0.0222484533015016,0.0222484533015016,0.0222484533015016,0.0222484533015016,0.0222484533015016,0.044169659748001,0.0916072041842029,0.0951354050905865,0.0951354050905865,0.0951354050905865,0.0951354050905865,0.0951354050905865,0.0951354050905865,0.0951354050905865,0.0951354050905865,0.0951354050905865
EHM0071903111537,0.0678590731700915,0.0678590731700915,0.0678590731700915,0.0678590731700915,0.0678590731700915,0.0678590731700915,0.0678590731700915,0.0678590731700915,0.0678590731700915,0.0678590731700915,0.0678590731700915,0.201623323843886,0.201623323843886,0.201623323843886,0.201623323843886,0.201623323843886,0.201623323843886,0.201623323843886,0.201623323843886,0.201623323843886
EHM0071910070802,0.0778515053141067,0.0778515053141067,0.0778515053141067,0.0778515053141067,0.0778515053141067,0.0778515053141067,0.0778515053141067,0.125219013105232,0.143686870203929,0.143686870203929,0.143686870203929,0.143686870203929,0.143686870203929,0.143686870203929,0.143686870203929,0.143686870203929,0.143686870203929,0.143686870203929,0.143686870203929,0.143686870203929
EHM0071911261509,0.0595130596183378,0.0762581533698243,0.0937664853518421,0.127740850308435,0.240084345229599,0.240084345229599,0.240084345229599,0.240084345229599,0.240084345229599,0.240084345229599,0.240084345229599,0.240084345229599,0.240084345229599,0.240084345229599,0.240084345229599,0.240084345229599,0.240084345229599,0.240084345229599,0.240084345229599,0.240084345229599
EHM0072003090428,0.0159076047578044,0.0170390021127157,0.0170390021127157,0.0189375975892442,0.0191702167829022,0.0191702167829022,0.0191702167829022,0.0191702167829022,0.0191702167829022,0.0191702167829022,0.0191702167829022,0.0191702167829022,0.0755141782641224,0.0971769749996322,0.0971769749996322,0.0971769749996322,0.0971769749996322,0.0971769749996322,0.0971769749996322,0.0971769749996322
EHM0072106190739,0.0354072775680333,0.0354072775680333,0.0354072775680333,0.0354072775680333,0.0354072775680333,0.0354072775680333,0.0354072775680333,0.0354072775680333,0.0867755985680751,0.118782193527958,0.118782193527958,0.118782193527958,0.118782193527958,0.118782193527958,0.118782193527958,0.118782193527958,0.118782193527958,0.118782193527958,0.118782193527958,0.118782193527958
EHM0072107080124,0.0399476990141684,0.0399476990141684,0.0399476990141684,0.0399476990141684,0.0399476990141684,0.0399476990141684,0.0399476990141684,0.0399476990141684,0.0399476990141684,0.0614295792615798,0.0622599854222168,0.0657837653334749,0.0657837653334749,0.0657837653334749,0.0657837653334749,0.0657837653334749,0.0657837653334749,0.0657837653334749,0.0657837653334749,0.0657837653334749
EHM0072107172050,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644,0.0766691757443644
EHM0081910070802,0.045257892022716,0.060348619502563,0.060348619502563,0.060348619502563,0.060348619502563,0.060348619502563,0.060348619502563,0.060348619502563,0.0620240696858494,0.0620240696858494,0.0620240696858494,0.0620240696858494,0.0620240696858494,0.0620240696858494,0.0620240696858494,0.0620240696858494,0.0620240696858494,0.0620240696858494,0.0620240696858494,0.0620240696858494
EHM0081911261509,0.0709041113953538,0.0969328376748619,0.0969328376748619,0.0969328376748619,0.0969328376748619,0.0969328376748619,0.100509273079632,0.100509273079632,0.100509273079632,0.100509273079632,0.100509273079632,0.100509273079632,0.100509273079632,0.100509273079632,0.100509273079632,0.100509273079632,0.100509273079632,0.100509273079632,0.100509273079632,0.100509273079632
EHM0082003090428,0.0298907871445191,0.0298907871445191,0.0298907871445191,0.0298907871445191,0.0298907871445191,0.0298907871445191,0.0298907871445191,0.0298907871445191,0.0298907871445191,0.0298907871445191,0.0312276721363467,0.0472399290541008,0.0701559612355787,0.0701559612355787,0.0701559612355787,0.0701559612355787,0.0701559612355787,0.0701559612355787,0.0701559612355787,0.0701559612355787
EHM0082102231609,0.0236463355228586,0.0236463355228586,0.0236463355228586,0.0236463355228586,0.0236463355228586,0.0236463355228586,0.0236463355228586,0.0236463355228586,0.0402816728505593,0.0648283425980805,0.0648283425980805,0.0648283425980805,0.0648283425980805,0.0648283425980805,0.0648283425980805,0.0648283425980805,0.0648283425980805,0.0648283425980805,0.0648283425980805,0.0648283425980805
EHM0082106190739,0.0551619074487419,0.0668810152338462,0.0668810152338462,0.0668810152338462,0.0891518997222828,0.0891518997222828,0.0891518997222828,0.139397939056507,0.139397939056507,0.139397939056507,0.139397939056507,0.139397939056507,0.139397939056507,0.139397939056507,0.139397939056507,0.139397939056507,0.139397939056507,0.139397939056507,0.139397939056507,0.139397939056507
EHM0082107080124,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762,0.113242757871762
EHM0082107172050,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909,0.134992722595909
EHM0091903111537,0.0952084838023073,0.0952084838023073,0.0952084838023073,0.0952084838023073,0.0952084838023073,0.0952084838023073,0.0952084838023073,0.229490794907316,0.294155814619586,0.294155814619586,0.294155814619586,0.294155814619586,0.294155814619586,0.294155814619586,0.294155814619586,0.294155814619586,0.294155814619586,0.294155814619586,0.294155814619586,0.294155814619586
EHM0091910070802,0.029088410155738,0.029088410155738,0.029088410155738,0.029088410155738,0.029088410155738,0.029088410155738,0.029088410155738,0.0581300530090741,0.0955102159973699,0.0955102159973699,0.0955102159973699,0.0955102159973699,0.0955102159973699,0.0955102159973699,0.0955102159973699,0.0955102159973699,0.0955102159973699,0.0955102159973699,0.0955102159973699,0.0955102159973699
EHM0091911261509,0.0268405527611454,0.0458427661553087,0.0458427661553087,0.0458427661553087,0.0458427661553087,0.0458427661553087,0.0458427661553087,0.0698610861693665,0.0698610861693665,0.0698610861693665,0.0698610861693665,0.0698610861693665,0.0698610861693665,0.0698610861693665,0.0698610861693665,0.0698610861693665,0.0698610861693665,0.0698610861693665,0.0698610861693665,0.0698610861693665
EHM0092003090428,0.0253978922298387,0.0253978922298387,0.0253978922298387,0.0253978922298387,0.0253978922298387,0.0253978922298387,0.0265979163248576,0.0265979163248576,0.0265979163248576,0.0321030733616268,0.0575504923079177,0.0875747841164454,0.0875747841164454,0.0875747841164454,0.0875747841164454,0.0875747841164454,0.0875747841164454,0.0875747841164454,0.0875747841164454,0.0875747841164454
EHM0092102231609,0.0542472616838713,0.0542472616838713,0.0542472616838713,0.0542472616838713,0.0542472616838713,0.0542472616838713,0.0542472616838713,0.0542472616838713,0.0542472616838713,0.0659581230093361,0.0659581230093361,0.0659581230093361,0.0659581230093361,0.0659581230093361,0.0659581230093361,0.0659581230093361,0.0659581230093361,0.0659581230093361,0.0659581230093361,0.0659581230093361
EHM0092106190739,0.0684719826480327,0.0684719826480327,0.0684719826480327,0.0684719826480327,0.0684719826480327,0.227846919276732,0.227846919276732,0.227846919276732,0.227846919276732,0.227846919276732,0.227846919276732,0.227846919276732,0.227846919276732,0.227846919276732,0.227846919276732,0.227846919276732,0.227846919276732,0.227846919276732,0.227846919276732,0.227846919276732
EHM0092107080124,0.0256240789519608,0.0324608563465757,0.0324608563465757,0.0324608563465757,0.0324608563465757,0.032730371930276,0.032730371930276,0.032730371930276,0.032730371930276,0.0509786047171807,0.0571578738989601,0.0571578738989601,0.0571578738989601,0.0571578738989601,0.0571578738989601,0.0571578738989601,0.0571578738989601,0.0571578738989601,0.0571578738989601,0.0571578738989601
EHM0092107172050,0.0936511230066499,0.0936511230066499,0.0936511230066499,0.0936511230066499,0.0936511230066499,0.0936511230066499,0.0936511230066499,0.0936511230066499,0.0936511230066499,0.0936511230066499,0.0936511230066499,0.0936511230066499,0.0936511230066499,0.0936511230066499,0.094082454833775,0.118709835651631,0.118709835651631,0.118709835651631,0.118709835651631,0.118709835651631
EHM0101903111537,0.105099175711457,0.117632209861452,0.132869744039491,0.132869744039491,0.132869744039491,0.164567494216473,0.164567494216473,0.164567494216473,0.164567494216473,0.164567494216473,0.164567494216473,0.164567494216473,0.164567494216473,0.164567494216473,0.164567494216473,0.164567494216473,0.164567494216473,0.164567494216473,0.164567494216473,0.164567494216473
EHM0102003090428,0.0532842502351808,0.0532842502351808,0.0532842502351808,0.0532842502351808,0.0532842502351808,0.0532842502351808,0.0532842502351808,0.0532842502351808,0.0534870759930246,0.256318621419408,0.256318621419408,0.256318621419408,0.256318621419408,0.256318621419408,0.256318621419408,0.256318621419408,0.256318621419408,0.256318621419408,0.256318621419408,0.256318621419408
EHM0102006100022,0.0269734051656555,0.0269734051656555,0.0269734051656555,0.0269734051656555,0.0269734051656555,0.0269734051656555,0.0269734051656555,0.0269734051656555,0.0420996603619899,0.0420996603619899,0.0420996603619899,0.0523444688802563,0.0523444688802563,0.0523444688802563,0.0523444688802563,0.0523444688802563,0.0523444688802563,0.0523444688802563,0.0523444688802563,0.0523444688802563
EHM0102102231609,0.10555680699394,0.10555680699394,0.10555680699394,0.10555680699394,0.10555680699394,0.10555680699394,0.10555680699394,0.10555680699394,0.171574800009636,0.171574800009636,0.171574800009636,0.171574800009636,0.171574800009636,0.171574800009636,0.171574800009636,0.171574800009636,0.171574800009636,0.171574800009636,0.171574800009636,0.171574800009636
EHM0102107080124,0.0714385290988712,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182,0.108506722887182
EHM0102107172050,0.112039931176068,0.112039931176068,0.112039931176068,0.112039931176068,0.112039931176068,0.112039931176068,0.112039931176068,0.112039931176068,0.112039931176068,0.112039931176068,0.112039931176068,0.112039931176068,0.247257868683722,0.247257868683722,0.247257868683722,0.247257868683722,0.247257868683722,0.247257868683722,0.247257868683722,0.247257868683722
EHM0111901212317,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693,0.0523477664190693
EHM0111910070802,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885,0.0603821785041885
EHM0112003090428,0.0815310284505121,0.0815310284505121,0.0815310284505121,0.0815310284505121,0.0815310284505121,0.0815310284505121,0.0815310284505121,0.0815310284505121,0.134819746110141,0.134819746110141,0.134819746110141,0.134819746110141,0.134819746110141,0.134819746110141,0.134819746110141,0.134819746110141,0.134819746110141,0.134819746110141,0.134819746110141,0.134819746110141
EHM0112006100022,0.0099132216424872,0.0168503077739684,0.0269503612046147,0.0269503612046147,0.0269503612046147,0.0269503612046147,0.0269503612046147,0.0269503612046147,0.0269503612046147,0.0269503612046147,0.0269503612046147,0.0269503612046147,0.035788213548193,0.069111089291229,0.069111089291229,0.069111089291229,0.069111089291229,0.069111089291229,0.069111089291229,0.069111089291229
EHM0112102231609,0.0471442534305018,0.0471442534305018,0.0471442534305018,0.0471442534305018,0.0471442534305018,0.0471442534305018,0.0984671595522256,0.152261145955207,0.152261145955207,0.152261145955207,0.152261145955207,0.152261145955207,0.152261145955207,0.152261145955207,0.152261145955207,0.152261145955207,0.152261145955207,0.152261145955207,0.152261145955207,0.152261145955207
EHM0112107172050,0.254940116007233,0.254940116007233,0.254940116007233,0.254940116007233,0.254940116007233,0.254940116007233,0.254940116007233,0.254940116007233,0.254940116007233,0.254940116007233,0.28802214241542,0.553982515959529,0.553982515959529,0.553982515959529,0.553982515959529,0.553982515959529,0.553982515959529,0.553982515959529,0.553982515959529,0.553982515959529
EHM0121903111537,0.0886837695102266,0.0886837695102266,0.10169404464266,0.10169404464266,0.187455474369084,0.187455474369084,0.187455474369084,0.187455474369084,0.187455474369084,0.187455474369084,0.187455474369084,0.187455474369084,0.187455474369084,0.187455474369084,0.187455474369084,0.187455474369084,0.187455474369084,0.187455474369084,0.187455474369084,0.187455474369084
EHM0121905110859,0.0856966473576141,0.0856966473576141,0.0856966473576141,0.0856966473576141,0.0856966473576141,0.0856966473576141,0.0856966473576141,0.0856966473576141,0.218213408036963,0.218213408036963,0.218213408036963,0.218213408036963,0.218213408036963,0.218213408036963,0.218213408036963,0.218213408036963,0.218213408036963,0.218213408036963,0.218213408036963,0.218213408036963
EHM0122003090428,0.147504858282725,0.147504858282725,0.147504858282725,0.147504858282725,0.147504858282725,0.147504858282725,0.147504858282725,0.147504858282725,0.147504858282725,0.187241789127108,0.187241789127108,0.187241789127108,0.187241789127108,0.187241789127108,0.187241789127108,0.187241789127108,0.187241789127108,0.187241789127108,0.187241789127108,0.187241789127108
EHM0122006100022,0.0336729352372246,0.0502390253658958,0.0502390253658958,0.0502390253658958,0.0502390253658958,0.0502390253658958,0.0502390253658958,0.0502390253658958,0.0502390253658958,0.0819797192301907,0.0819797192301907,0.0819797192301907,0.236853598707222,0.236853598707222,0.236853598707222,0.236853598707222,0.236853598707222,0.236853598707222,0.236853598707222,0.236853598707222
EHM0122102231609,0.0364463575012091,0.0364463575012091,0.0364463575012091,0.0364463575012091,0.0364463575012091,0.0364463575012091,0.0364463575012091,0.0364463575012091,0.0364463575012091,0.0609630371691884,0.0609630371691884,0.0609630371691884,0.0609630371691884,0.0609630371691884,0.0609630371691884,0.0609630371691884,0.0609630371691884,0.0609630371691884,0.0609630371691884,0.0609630371691884
EHM0122104161755,0.034614414103121,0.034614414103121,0.034614414103121,0.034614414103121,0.034614414103121,0.034614414103121,0.034614414103121,0.066535639871981,0.066535639871981,0.066535639871981,0.066535639871981,0.066535639871981,0.066535639871981,0.066535639871981,0.066535639871981,0.066535639871981,0.066535639871981,0.066535639871981,0.066535639871981,0.066535639871981
EHM0122106190739,0.0579556891134267,0.0579556891134267,0.0579556891134267,0.0579556891134267,0.0579556891134267,0.114253069015915,0.142537540881588,0.142537540881588,0.142537540881588,0.142537540881588,0.142537540881588,0.142537540881588,0.142537540881588,0.142537540881588,0.142537540881588,0.142537540881588,0.142537540881588,0.142537540881588,0.142537540881588,0.142537540881588
EHM0122107172050,0.000958517830587234,0.0766057132200944,0.0772607546389042,0.0772607546389042,0.0772607546389042,0.0772607546389042,0.0772607546389042,0.0772607546389042,0.078176722829165,0.078176722829165,0.078176722829165,0.078176722829165,0.078176722829165,0.22121395966253,0.228839561367641,0.228839561367641,0.228839561367641,0.228839561367641,0.228839561367641,0.228839561367641
EHM0132003090428,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134,0.42638318429134
EHM0132102231609,0.0386513859736862,0.0386513859736862,0.0386513859736862,0.0386513859736862,0.0386513859736862,0.0386513859736862,0.180245729473989,0.180245729473989,0.180245729473989,0.180245729473989,0.180245729473989,0.180245729473989,0.180245729473989,0.180245729473989,0.180245729473989,0.180245729473989,0.180245729473989,0.180245729473989,0.180245729473989,0.180245729473989
