FileName,real_DI_1,real_DI_2,real_DI_3,real_DI_4,real_DI_5,real_DI_6,real_DI_7,real_DI_8,real_DI_9,real_DI_10,real_DI_11,real_DI_12,real_DI_13,real_DI_14,real_DI_15,real_DI_16,real_DI_17,real_DI_18,real_DI_19,real_DI_20
IBR0062102130052,-1.61198177291431,-1.61198177291431,-1.58927517146299,-1.58927517146299,-1.58927517146299,-1.58927517146299,-1.58927517146299,-1.04730009324786,1.19569885838727,1.19569885838727,1.19569885838727,1.19569885838727,1.19569885838727,1.19569885838727,1.19569885838727,1.19569885838727,1.19569885838727,1.19569885838727,1.19569885838727,1.19569885838727
IBR0062102132308,-2.42050210541356,0.725221463208847,0.748493422445765,1.60049739212676,2.58130243464592,2.70816856785452,3.30362503111255,3.73676321887232,3.73676321887232,3.73676321887232,3.73676321887232,3.73676321887232,3.73676321887232,4.1225328480776,4.15667702108679,4.15667702108679,4.15667702108679,4.15667702108679,4.29481930438591,4.65760455446259
IBR0062102270033,-4.17955941893752,-4.17955941893752,-4.17955941893752,-4.17955941893752,-4.17955941893752,-4.07183782307316,-4.07183782307316,-3.9063787329605,-3.9063787329605,-3.73251881102822,-3.29999729679177,-3.29999729679177,-2.9096711271536,-2.9096711271536,-0.742680321942261,-0.344488015517217,-0.344488015517217,-0.344488015517217,-0.344488015517217,-0.344488015517217
IBR0062103071242,-0.26392371075226,-0.26392371075226,-0.26392371075226,-0.26392371075226,-0.26392371075226,-0.26392371075226,-0.26392371075226,1.17910531236698,1.17910531236698,1.17910531236698,1.17910531236698,1.17910531236698,1.17910531236698,1.17910531236698,1.17910531236698,1.17910531236698,1.17910531236698,1.17910531236698,1.17910531236698,1.17910531236698
IBR0062103160456,-0.409210971725725,0.0468306663546173,0.986076201550022,0.986076201550022,0.986076201550022,0.986076201550022,0.986076201550022,0.986076201550022,0.986076201550022,3.44541961639711,3.66666783748963,3.66666783748963,3.66666783748963,3.66666783748963,3.66666783748963,3.66666783748963,3.66666783748963,3.66666783748963,3.66666783748963,3.66666783748963
IBR0062103171729,-4.75863673495153,-4.03648702741715,-3.79425464990485,-3.44764779815649,-3.44764779815649,-3.44764779815649,-3.44764779815649,-3.44764779815649,-3.36328138487174,-2.90956323703314,-2.90956323703314,-2.90956323703314,-2.90573650002017,-2.90573650002017,-2.90573650002017,-2.90573650002017,-2.90573650002017,-2.90573650002017,-2.90573650002017,-2.54934329176686
IBR0062105140858,-4.23378140121705,-3.24975995692403,-1.95781159331735,-1.81390484090332,-1.81390484090332,-1.81390484090332,-1.18665556488101,-1.18665556488101,-1.18665556488101,-1.18665556488101,-1.18665556488101,-1.18665556488101,-1.18665556488101,-1.18665556488101,-1.18665556488101,-1.18665556488101,-1.18665556488101,-1.18665556488101,-0.932202371141504,-0.739889039801198
IBR0062105240409,-2.45639447839347,-2.45639447839347,-2.33042551615382,-2.07012589963356,-2.07012589963356,-2.07012589963356,-2.07012589963356,-2.07012589963356,-2.07012589963356,-2.00989628497246,0.996478221374715,0.996478221374715,0.996478221374715,0.996478221374715,0.996478221374715,0.996478221374715,0.996478221374715,0.996478221374715,0.996478221374715,0.996478221374715
IBR0062106091727,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.69531761692888,-2.08756588605137,-2.08756588605137
IBR0062106140406,-4.72450556769418,-4.1658650136694,-3.21582505474513,-3.19790333454875,-2.78061078803489,-2.48800255966172,-2.47240065376975,-0.617077518508651,-0.534585050409658,-0.534585050409658,-0.534585050409658,-0.534585050409658,-0.534585050409658,-0.534585050409658,-0.534585050409658,-0.534585050409658,-0.534585050409658,-0.534585050409658,-0.534585050409658,-0.534585050409658
IBR0062107041535,-2.73380632801089,-2.15572607800127,-2.15572607800127,-2.15572607800127,-1.11500022426515,-1.11500022426515,-1.11500022426515,-1.11500022426515,1.22274763747092,1.22274763747092,1.22274763747092,1.22274763747092,1.22274763747092,1.22274763747092,1.22274763747092,1.22274763747092,1.22274763747092,1.22274763747092,1.22274763747092,1.22274763747092
IBR0062107270519,-5.02078915739154,-4.86115420026941,-4.28528680378998,-3.33700113338111,-3.33700113338111,-3.33700113338111,-3.33700113338111,-3.33700113338111,-3.33700113338111,-3.33700113338111,-3.33700113338111,-3.33022499673805,-3.33022499673805,-3.19884328739272,-2.92032292643391,-2.92032292643391,-0.0453798649193336,0.644771916298906,0.644771916298906,0.644771916298906
IBR0062107280055,-1.23570603012349,-0.112131802030136,-0.112131802030136,-0.112131802030136,-0.112131802030136,-0.112131802030136,-0.112131802030136,-0.112131802030136,0.240894327823114,1.17815809394451,2.25203669397721,2.25203669397721,2.25203669397721,2.25203669397721,2.25203669397721,2.25203669397721,2.25203669397721,2.25203669397721,2.25203669397721,2.25203669397721
