FileName,real_PGV_total_1,real_PGV_total_2,real_PGV_total_3,real_PGV_total_4,real_PGV_total_5,real_PGV_total_6,real_PGV_total_7,real_PGV_total_8,real_PGV_total_9,real_PGV_total_10,real_PGV_total_11,real_PGV_total_12,real_PGV_total_13,real_PGV_total_14,real_PGV_total_15,real_PGV_total_16,real_PGV_total_17,real_PGV_total_18,real_PGV_total_19,real_PGV_total_20
CHB0102004120044,0.271273563106021,0.271273563106021,0.271273563106021,0.271273563106021,0.271273563106021,0.271273563106021,0.271273563106021,0.271273563106021,0.271273563106021,0.271273563106021,1.39513502872617,1.39513502872617,1.39513502872617,1.39513502872617,1.39513502872617,1.39513502872617,1.39513502872617,1.39513502872617,1.39513502872617,1.39513502872617
CHB0102004240138,0.0419113360744314,0.0419113360744314,0.0419113360744314,0.0419113360744314,0.0419113360744314,0.386695975613509,0.386695975613509,0.386695975613509,0.386695975613509,0.386695975613509,0.386695975613509,0.386695975613509,0.386695975613509,0.386695975613509,0.386695975613509,0.386695975613509,0.386695975613509,0.386695975613509,0.386695975613509,0.386695975613509
CHB0102005042207,0.293178560011481,0.630621654296002,0.630621654296002,0.630621654296002,0.630621654296002,0.630621654296002,1.9431173655772,8.90401476970387,8.90401476970387,8.90401476970387,8.90401476970387,8.90401476970387,8.90401476970387,8.90401476970387,8.90401476970387,8.90401476970387,8.90401476970387,8.90401476970387,8.90401476970387,8.90401476970387
CHB0102005060157,0.162240646682588,0.162240646682588,0.162240646682588,0.162240646682588,0.162240646682588,0.162240646682588,0.162240646682588,0.162240646682588,0.195315601208856,0.195315601208856,0.513881391368338,0.513881391368338,0.58802902608635,0.661726500637811,0.805044552953427,0.805044552953427,0.805044552953427,0.805044552953427,0.805044552953427,0.805044552953427
CHB0102006250447,0.484148559538407,1.68166788092101,1.68166788092101,1.68166788092101,1.68166788092101,1.68166788092101,1.68166788092101,3.56508955093405,7.20929380809051,7.20929380809051,7.20929380809051,7.20929380809051,7.20929380809051,7.20929380809051,7.20929380809051,7.20929380809051,7.20929380809051,7.20929380809051,7.20929380809051,7.20929380809051
CHB0102007011825,0.0135367911150431,0.0170002244484119,0.0170002244484119,0.0380817658866439,0.0380817658866439,0.0380817658866439,0.0380817658866439,0.0979376665045903,0.483678338116171,0.483678338116171,0.483678338116171,0.483678338116171,0.483678338116171,0.483678338116171,0.483678338116171,0.483678338116171,0.483678338116171,0.483678338116171,0.483678338116171,0.483678338116171
CHB0102007090605,0.0465426445861929,0.0465426445861929,0.0465426445861929,0.0465426445861929,0.0465426445861929,0.0465426445861929,0.0465426445861929,0.0465426445861929,0.0466521386610135,0.0479064064729325,0.116750950495636,0.116750950495636,0.116750950495636,0.116750950495636,0.173349419299086,0.173349419299086,0.173349419299086,0.173349419299086,0.173349419299086,0.173349419299086
CHB0102007290533,0.0274150337143012,0.0274150337143012,0.0274150337143012,0.0301736508234974,0.0902332481788643,0.193722620254155,0.193722620254155,0.193722620254155,0.193722620254155,0.193722620254155,0.193722620254155,0.193722620254155,0.193722620254155,0.193722620254155,0.193722620254155,0.193722620254155,0.193722620254155,0.193722620254155,0.193722620254155,0.193722620254155
CHB0102008060254,0.0216687624825326,0.060582876182476,0.0609862932802031,0.0609862932802031,0.0609862932802031,0.0609862932802031,0.0609862932802031,0.0609862932802031,0.0609862932802031,0.0609862932802031,0.0609862932802031,0.0609862932802031,0.0609862932802031,0.0616181647685314,0.119623575744014,0.224847224590132,0.34881674043931,0.34881674043931,0.34881674043931,0.34881674043931
CHB0102009151506,0.0467146941806417,0.0467146941806417,0.0467146941806417,0.0467146941806417,0.0733697168436354,0.117999720992347,0.117999720992347,0.117999720992347,0.117999720992347,0.117999720992347,0.117999720992347,0.117999720992347,0.117999720992347,0.117999720992347,0.117999720992347,0.117999720992347,0.117999720992347,0.117999720992347,0.117999720992347,0.117999720992347
CHB0102011011940,0.0588594130347513,0.0588594130347513,0.0588594130347513,0.0588594130347513,0.0588594130347513,0.0588594130347513,0.28717233406823,0.28717233406823,0.28717233406823,0.28717233406823,0.28717233406823,0.28717233406823,0.28717233406823,0.28717233406823,0.28717233406823,0.28717233406823,0.28717233406823,0.28717233406823,0.28717233406823,0.28717233406823
CHB0102011221906,0.0229368291221799,0.0229368291221799,0.0394931608853687,0.0394931608853687,0.0394931608853687,0.0404053185026762,0.0580713314892628,0.0679194258365378,0.0679194258365378,0.0750773951093235,0.0750773951093235,0.0750773951093235,0.107439675778598,0.216588459566225,0.283553250523172,0.49889624377393,0.49889624377393,0.562689732150923,0.562689732150923,0.562689732150923
CHB0102011251120,0.0443809796377984,0.0443809796377984,0.0443809796377984,0.0443809796377984,0.0443809796377984,0.0443809796377984,0.0443809796377984,0.0443809796377984,0.0443809796377984,0.0516215338983661,0.0527057108508833,0.0527057108508833,0.0527057108508833,0.0527057108508833,0.0527057108508833,0.0527057108508833,0.0527057108508833,0.0527057108508833,0.0527057108508833,0.0527057108508833
CHB0102012171642,0.0358219593353715,0.0358219593353715,0.0358219593353715,0.0358219593353715,0.0358219593353715,0.0395620874068712,0.0395620874068712,0.0395620874068712,0.043765390398371,0.090574950081722,0.102816514939264,0.124768336141632,0.124768336141632,0.124768336141632,0.124768336141632,0.124768336141632,0.124768336141632,0.124768336141632,0.124768336141632,0.124768336141632
CHB0102012300935,0.0552295127820596,0.0552295127820596,0.0552295127820596,0.0552295127820596,0.0552295127820596,0.0552295127820596,0.0552295127820596,0.0552295127820596,0.0552295127820596,0.0552295127820596,0.184824378972729,0.263030887465836,0.296861478907503,0.296861478907503,0.296861478907503,0.296861478907503,0.296861478907503,0.296861478907503,0.296861478907503,0.296861478907503
CHB0102103041122,0.130345101837041,0.149592856545472,0.149592856545472,0.149592856545472,0.149592856545472,0.149592856545472,0.188233537412205,0.188233537412205,0.188233537412205,0.188233537412205,0.188233537412205,0.188233537412205,0.188233537412205,0.188233537412205,0.188233537412205,0.188233537412205,0.188233537412205,0.188233537412205,0.188233537412205,0.188233537412205
