FileName,real_arias_total_1,real_arias_total_2,real_arias_total_3,real_arias_total_4,real_arias_total_5,real_arias_total_6,real_arias_total_7,real_arias_total_8,real_arias_total_9,real_arias_total_10,real_arias_total_11,real_arias_total_12,real_arias_total_13,real_arias_total_14,real_arias_total_15,real_arias_total_16,real_arias_total_17,real_arias_total_18,real_arias_total_19,real_arias_total_20
AIC0011903090108,0.0790885031408374,0.131623717257436,0.173190015645544,0.203563990856465,0.234675749949952,0.426260440237012,0.623282074584024,0.744188229618537,0.819212536435402,0.874136233056248,0.918022006358297,0.943762932832057,0.960301273193439,0.971643138971607,0.982197289433283,0.987672405843789,0.99464623726199,1.00014814621978,1.00346257860234,1.0073676702704
AIC0012009271313,0.00304975210841859,0.00648640061224541,0.00857245548582063,0.0108450173575184,0.012512006252296,0.0138017659528021,0.0149512111362376,0.016265027869815,0.0175805327936397,0.0189182349325516,0.019912620567319,0.0209230000886922,0.0561957142384511,0.0865972973992424,0.104912224857451,0.130462146328616,0.155820883382649,0.172065122049009,0.183098669069449,0.190123602495772
AIC0012010190328,0.0698959983271612,0.087817934832424,0.100627520867777,0.10749940043269,0.115217361277087,0.158143282567951,0.203374498900628,0.235066444131671,0.259413415558603,0.27432073009985,0.284821662074596,0.289606078049458,0.293248538657985,0.296431774181541,0.298952761226645,0.300444020203007,0.301397244249853,0.302381331404172,0.303050905284035,0.303606634353504
AIC0021903090108,0.0703343294146656,0.100452491778901,0.118045946045508,0.136976398165564,0.169980194386767,0.436368436937793,0.670869705035891,0.703839183152041,0.72326277769659,0.734959090776396,0.745605871159799,0.752704956430943,0.75627054947105,0.758826276986872,0.760822074657766,0.762514117386641,0.763859645639676,0.765104177950766,0.765944807827579,0.766720690294093
AIC0022009271313,0.00872416817420328,0.0139086750904236,0.0171438547813644,0.0185939109417884,0.0197998562106607,0.0213302826915889,0.0231253742926707,0.024475961792349,0.0253721718793604,0.0261840314626047,0.049749107558088,0.243846176347738,0.264077349654696,0.274031256093377,0.27881109759727,0.283152478544435,0.285730264004468,0.287900666068149,0.28885811704178,0.290000004664432
AIC0031903090108,0.000826693810167136,0.00314071768844773,0.00669371162048599,0.0107092816725625,0.0146915985032117,0.0319196098546924,0.0616187775088131,0.107364590991495,0.133526640956105,0.157687263901488,0.180344664184338,0.201763637136387,0.212316339092081,0.219113402005252,0.225926824944637,0.231523385113096,0.236341647796162,0.239631048981144,0.242595499171763,0.246051253210059
AIC0032006171503,0.000159333116945422,0.000427667459522258,0.000722558810639005,0.00237249195178978,0.00632477968647559,0.0128897282310698,0.0181851391685779,0.0232313342081866,0.0258584387679041,0.0291641431014987,0.0310544107607449,0.0332987498553019,0.0350161214766411,0.0368835471144417,0.0385200022890488,0.0393794966060451,0.0404708027239079,0.0417649761374754,0.0432796293608088,0.0438851486530646
AIC0032010190328,0.00264177589550517,0.00478678428395046,0.00639813072205011,0.00833721135385924,0.0190123189019063,0.0857500808567726,0.193328834838618,0.278611411057359,0.310342993271502,0.328775774113681,0.336944190188083,0.345672601611334,0.350988283860709,0.353834767242862,0.356606125760088,0.357924251919649,0.359631406590388,0.360858552470947,0.362063344300723,0.36256530287916
AIC0041903090108,0.0298509254944085,0.0590029273652855,0.0864058703048303,0.106292022016601,0.114368010828201,0.121990662880429,0.140194775681007,0.841831994340023,1.27725466183907,1.39059829378801,1.49578526979227,1.54126839159062,1.56980298442357,1.58736157878061,1.60172897487948,1.61488980605538,1.62120701651171,1.62600176354927,1.63274827338907,1.63636528285149
AIC0042009271313,0.00776179655086088,0.023049735793058,0.0298998185862128,0.0343434112486622,0.0390931114165966,0.0447919505714783,0.0491596270679336,0.0544950606948279,0.0579597891376095,0.0613510965970796,0.0832780083018664,0.114905461392999,0.140679771111931,0.159709215956139,0.170990216056699,0.180966163016275,0.1890875784697,0.197084864132657,0.204786014743849,0.211214836120737
