FileName,real_TP_1,real_TP_2,real_TP_3,real_TP_4,real_TP_5,real_TP_6,real_TP_7,real_TP_8,real_TP_9,real_TP_10,real_TP_11,real_TP_12,real_TP_13,real_TP_14,real_TP_15,real_TP_16,real_TP_17,real_TP_18,real_TP_19,real_TP_20
CHB0151906010758,0.00415821226851986,0.00413035390427108,0.00775677282318857,0.00753482033939629,0.00737508032788351,0.00726585335577319,0.00736688179934945,0.0153283433043456,0.024355230332248,0.0215710484615037,0.0203732823204575,0.0199848754422852,0.019417007325315,0.0195877858165362,0.0194579879223464,0.0194671829240714,0.0193627305305623,0.0193371963873657,0.0194689767513764,0.0196715794956407
CHB0151906240911,0.0120000336270652,0.0120109355125031,0.0116012049301997,0.0127234406856926,0.012151786036991,0.0224717838684898,0.0197131042796272,0.033275923709124,0.0327991265497026,0.0313724072821028,0.0460664686173511,0.0420752498855083,0.041737872215366,0.0461663632318425,0.0454117950938359,0.044283971014725,0.0435481825288228,0.0446950062805558,0.0435856681198596,0.0442032301106335
CHB0151907250714,0.014030686499015,0.0127479181218445,0.0126453063034313,0.0125165924889177,0.0120782912044971,0.0129517829966444,0.0126088595121607,0.012194814731988,0.0129841656061856,0.0132403727509324,0.0125665096913388,0.0114335149766056,0.0120990648495389,0.0105331076507053,0.0139188247718465,0.0128347625249654,0.0125570658284986,0.0124079500362983,0.0119819197533406,0.0119471089588131
CHB0151908232049,0.00183555514944682,0.00167440294136278,0.00157994424347255,0.00153203803372544,0.00157992163048887,0.00156956632360473,0.00477432166471313,0.00444131570856244,0.00425176367630367,0.00418479615044599,0.00416373326262582,0.00414505559081512,0.00415642288683055,0.00414941920391541,0.00414306184722946,0.00413947027925691,0.00411622923892881,0.00412310924563527,0.00415139376678447,0.00415305635227444
CHB0152005060157,0.0150638981877382,0.0155872898622258,0.0158735903077861,0.0159313614645401,0.0203275517689084,0.0234751676835358,0.0224260086477599,0.0233292472678074,0.0228822429214755,0.0224876054180614,0.0179737544525271,0.0232499072755749,0.019688203834393,0.0186744299856526,0.0184113790786119,0.0182396591592252,0.0178640844601463,0.0177800740434957,0.017655951163798,0.0174154999997976
CHB0152006160827,0.00111321857803201,0.000949824909837307,0.000636928702432311,0.000485727445245614,0.000455096743783562,0.000788825229710445,0.00068834910189142,0.000690112538241102,0.0014183702552424,0.00156284206336117,0.00168780241849972,0.00170037914908425,0.00167916466877207,0.00169530804405294,0.00174278607748562,0.00178335915409334,0.00180124372179046,0.00180390875222803,0.00181010537581025,0.00183365767165378
CHB0152007011825,0.0042281074717432,0.00386229472628084,0.00360734032228866,0.00332004166166195,0.00314584689280508,0.00303145550793294,0.00291125599862345,0.00286371564414801,0.00280450416366858,0.00274521917830662,0.00242571347444022,0.00240566212704842,0.00224050968993432,0.00220798146235879,0.00218434032222226,0.00220095158939559,0.00221708254065318,0.0022619098907491,0.00223163978298242,0.00223861886648647
CHB0152007090605,0.00272181008804614,0.00272466869338139,0.00265260885836849,0.00262842580576585,0.00264634249592072,0.00258432342794289,0.00259636349946207,0.00266041115510235,0.00266258516419883,0.00266408741218104,0.00270176176960103,0.0026939446725783,0.00271343503382326,0.00276262902098007,0.00278772470346373,0.00544426429251511,0.00571167568478658,0.00571190413043048,0.00565725305835311,0.00578377210519122
CHB0152010281558,0.000597749055500892,0.000577939241821709,0.000617100373368476,0.000591647186276835,0.00123884268564449,0.00171375538740692,0.0015434707467407,0.00152783771143568,0.00156343818666988,0.00152790148055908,0.00283469016014525,0.00551206489679428,0.00486962858477203,0.00464470316572774,0.00461643167684606,0.00462474528970788,0.00465381158281355,0.00463224449263857,0.00461925302961497,0.00461956239445714
CHB0152102061410,0.00145188755964216,0.00140067588956087,0.00174490801657955,0.00188108124883031,0.00243738145233277,0.00256414659023479,0.00241676226391986,0.00235190952318358,0.00231132469773635,0.00224827258504918,0.0045389492143396,0.00508933249300449,0.00454348594632928,0.00447800306620099,0.00446684135606369,0.00448267982966749,0.00450140867583368,0.00452214348521135,0.00460337272820232,0.00461911670798192
CHB0152103160456,0.00265979648817153,0.00290883126793322,0.00306799630013053,0.00297671628273837,0.00304717510059725,0.00302749071169991,0.00312190980794459,0.00307795279903259,0.00307628206470501,0.00306535895021442,0.00310402256108124,0.00308833651862262,0.00303025638245249,0.00309553061294894,0.00313142656497163,0.00311129000142631,0.00305623431594112,0.00475258364376561,0.00476814209052353,0.00509015066086069
CHB0161905251520,0.0435562502921725,0.0480845366143578,0.0472848460004699,0.0469590357973427,0.04864963900188,0.0462229614216832,0.044897182737203,0.0437678201034931,0.0434325652796773,0.0416454605794493,0.0404319204455636,0.0400425291494184,0.0376675793043573,0.0370604598596485,0.0367425690719927,0.0367808373904379,0.0366549431218776,0.0365655911389027,0.0366776316310772,0.0363241252889417
CHB0161906010758,0.0155711009542887,0.016160209997463,0.0158755850546187,0.0159504303469379,0.0169095628553119,0.0166518746789311,0.0164308232191611,0.0163467159943329,0.0163061385162387,0.0158436587835704,0.0155713505090158,0.0152742554923772,0.0150666683448469,0.0148525264481584,0.0147915316209672,0.0148345504152157,0.0144849320706027,0.0144112560038176,0.0143716671863157,0.0143737643027093
CHB0161906240911,0.00368140329974379,0.0050384081923695,0.00504732336263581,0.00490250077266302,0.0051138278993223,0.00553580012518794,0.00751514660794503,0.0141600945032074,0.0157890352593233,0.014920196822906,0.0141596300169548,0.0127737357676075,0.0173740453134334,0.0180310733220687,0.0176752618927798,0.0213411169514462,0.019319911979505,0.0197323416319731,0.019962901854724,0.0195961546208037
CHB0161907250714,0.00448986253890965,0.00621780655818651,0.00626897832030923,0.00644447193118227,0.0225489053309224,0.0224945123373386,0.0236239844968196,0.0235105410340214,0.024185231355037,0.0341071775823735,0.0329362195461251,0.0324579983248002,0.0322526932109575,0.0304340059846425,0.0293838762685567,0.0290484077300536,0.0289856150860562,0.0285282877239355,0.027953625452365,0.027040812311114
CHB0161910121822,0.00543297378660826,0.00370872511796508,0.00559401705463059,0.0166523370269545,0.016826272031779,0.0170162658330601,0.016470481374289,0.0162556294442347,0.015520115568847,0.0195404448872111,0.0187582774211192,0.0186242362313299,0.0190848764461886,0.020690552177562,0.0193527051861984,0.018758033222579,0.0175612500246846,0.0149967530947479,0.0167115124266554,0.0172489398908242
CHB0162001030324,0.0297508379991445,0.0261546429349017,0.0441984502644236,0.0426690829685144,0.0411385355228813,0.036839535771952,0.0333230770749596,0.0407725164390657,0.0380208646501339,0.0367434572120066,0.0374127060735612,0.0367548998805309,0.0349066292136067,0.0476131069505688,0.0461152767530082,0.14152555035051,0.162757791103476,0.161084421916241,0.156201579204007,0.151135757805114
CHB0162002010111,0.00749931646343081,0.00667941489276545,0.0217632851349562,0.0193316177242765,0.0195743568586222,0.0192992486773807,0.0189431657224242,0.017689065581372,0.0163739795067827,0.0149916496475216,0.0144032653091966,0.0141206282417629,0.0134795166860586,0.0116324244334074,0.0114993823740389,0.0103874391297494,0.0136826178381062,0.0131944929693486,0.0132953995128381,0.0130668438637941
CHB0162002010207,0.00562578671642436,0.00311466940956116,0.00264516736320813,0.00340468265406434,0.00501021802686596,0.00496056552162988,0.00475102141567008,0.00467663734607862,0.00767015071371218,0.00813894757207532,0.00783289562328553,0.00767604016501679,0.00703683663579577,0.00673755382691508,0.00662833381116251,0.0106728439585013,0.0105239150063709,0.0102922515056601,0.00944596428433072,0.0121881564419801
CHB0162002201253,0.0119398900963513,0.0119519865794841,0.0121407197386445,0.012083431185193,0.0121060993032712,0.0119528432335012,0.0122301063549248,0.0122894745792664,0.0120681200818269,0.011981730544339,0.0118776991565059,0.0117855541193327,0.0115759622002389,0.0115601694203514,0.0114526173684968,0.0114693978205566,0.0114827422465209,0.0114735065580342,0.0114914254703532,0.011482573084432
CHB0162003301715,0.00227579295524192,0.00215594324087501,0.00261861404055245,0.00287912398871222,0.00259964911214237,0.00564082499013191,0.0059392822537504,0.00608726935389959,0.00578957817015889,0.00579611143270383,0.00568432608859966,0.0054258078818796,0.00541925206341434,0.00542030682792177,0.00540195335024305,0.00538059668588971,0.00538945723848565,0.00534706693864706,0.00533491971147994,0.00528776762552907
CHB0162004120044,0.00161866302823541,0.00168152293163536,0.00214352673018178,0.00208004500741857,0.00204524192346694,0.00199325116575611,0.0019758775041817,0.001970685354007,0.00200635908064134,0.00203047262641846,0.00200868793952282,0.00229350514524693,0.00226593265711451,0.00245694168901315,0.00242576467072795,0.00247686253038334,0.00247925359212619,0.00386775960318714,0.00393465843208006,0.00594841998681753
CHB0162005042207,0.0497849729198125,0.037216345865985,0.0601322161724519,0.0549945807655468,0.0862478757216692,0.0793154791296775,0.0766072878059187,0.0751264880087712,0.0724254123137307,0.0694635971537077,0.0710052570668455,0.0683489134886231,0.0659093047785129,0.0678764601205017,0.0609866605509754,0.0594072052909016,0.0590452163787861,0.0582771571927776,0.0585309688539516,0.0716480450904008
CHB0162005060157,0.00263727312152931,0.00306426347440636,0.00278212065574956,0.00697463561867251,0.00721670548647736,0.00836916520120966,0.0088509824157606,0.00828555506574184,0.0083721246647129,0.00806491476656594,0.00804087963262026,0.00857493429075892,0.00813469041556516,0.0110344442856289,0.0149178238801395,0.0144496818401157,0.0142443178598661,0.0140925520479617,0.0134141193248151,0.0131293446414754
CHB0162006250447,0.0123369405755805,0.0477441010442197,0.0381650752309862,0.0795893676484528,0.135074319602466,0.129852021589641,0.128567106469064,0.120075520545564,0.120399267816514,0.117725305616809,0.114940590085893,0.122232645504555,0.212576173649701,0.232657599625068,0.225865736051915,0.215653722264984,0.208690563933434,0.194351275885755,0.188539904799958,0.18306959737481
CHB0162007011825,0.00160488916240029,0.00168854726774623,0.00160950657317949,0.00256532173544166,0.0025441582126663,0.00254808387484672,0.00248974913796927,0.00346523907408914,0.00328988344795539,0.00449596558118849,0.00498751188461004,0.00487316546056855,0.00476214825387536,0.00507719649770697,0.00504942154129675,0.00501222494187356,0.00502433316792324,0.00500891607839269,0.00503851254523348,0.00499729068133351
CHB0162008131135,0.00113435003012898,0.00112006546240858,0.00132007259758041,0.00179638778773229,0.00176992925515567,0.00171415800684729,0.00170199344998656,0.00167330466762118,0.0014707032267755,0.00143428427603272,0.00153971418533268,0.00156125449097405,0.00211835859741934,0.002194879052599,0.00228660610908911,0.00229858653850476,0.0022941698494657,0.00232169172565011,0.00233996546014249,0.00235550507416818
CHB0162103280927,0.0116408371125401,0.00780149136186927,0.0120078833562274,0.0173598738160445,0.016173290796695,0.0154402880288375,0.0149076266809259,0.0141992606485684,0.0147441045833632,0.0141425992399131,0.0200068525352961,0.0191534321043795,0.0181848840367284,0.0177578635817117,0.0173028344874196,0.0166380042750441,0.0162267186403022,0.0162870144623837,0.016153355527174,0.0157616110898735
CHB0171901080135,0.00154644200643711,0.00151440077460457,0.00149086947392893,0.0014777069666264,0.00149417220152972,0.00152939170942234,0.00152943034037005,0.0015166484300893,0.00156417527230255,0.00160151486164059,0.00161564913364094,0.00163790750891049,0.00162944708298948,0.00163945272475106,0.0016520178462632,0.00167736819832616,0.00166607531017338,0.00167037831500031,0.00167044259613954,0.00168103529015341
CHB0171901141323,0.00158274237341907,0.001699562732347,0.00182085616796628,0.00187955693516211,0.00196141496467711,0.00195904585294803,0.00191804710452262,0.00193394110935342,0.00196015483413846,0.00237561153127431,0.00236536494368125,0.00236552113022559,0.0023529662313857,0.00232508039917888,0.0023395794105978,0.00233500331630608,0.00232834705751151,0.00221781035791187,0.00214360202174924,0.00226430254689535
CHB0171901182146,0.00459713474165555,0.00533692045010199,0.00735449250528319,0.00715514125061848,0.0068828144226183,0.00717323730915195,0.00756832429582352,0.00845551808377009,0.00824554435805185,0.00814230665449301,0.00804999906417058,0.00801309689644478,0.0080111539962161,0.00790156193638583,0.00768797276233822,0.0074987522182939,0.0122052454483692,0.0120725176955018,0.0119050760344456,0.0115466831028576
CHB0171905251520,0.0166689019904505,0.0140221414340008,0.0180203889887163,0.0174504121443229,0.0187496017557088,0.0182081817336316,0.0173043944791502,0.0202840443385775,0.0202249558123606,0.0203075686639823,0.0199807351905788,0.0206906153926699,0.0207182031086625,0.0249688153444648,0.0259249858378602,0.0260380101110702,0.0262103715802343,0.0262910547540043,0.0263512959391539,0.026817554393029
CHB0171906010758,0.00600183114199039,0.00559232394749455,0.00605858981226279,0.00576970654164277,0.00599637721652862,0.0059012087340433,0.0053040479349969,0.0105721728892813,0.0133115258374175,0.0137135352003323,0.0134002198174943,0.0133938873465381,0.0133688594200123,0.013714837284455,0.0138208767504912,0.0138592573409265,0.0139740379690153,0.014020736479915,0.0140944559298707,0.0141887385942581
CHB0171906200155,0.000420454052447729,0.000523406397011746,0.000496052612139666,0.000511530867608162,0.000519692891687093,0.000502904570580423,0.000587049219421756,0.00058088372670724,0.000886548451365316,0.000902320926228797,0.00313791733097705,0.00315147154656453,0.00309894336321922,0.00307970448305388,0.00314175471035002,0.00312998926596903,0.00319630350526344,0.00323059272432435,0.00325340569043553,0.0032604364327179
CHB0171906240911,0.0055167732243714,0.0063846591813966,0.00610266318250588,0.00648558660991037,0.00595370622557284,0.00742978236092331,0.00914362137061036,0.0100259889108477,0.0102311109723634,0.0175189820429358,0.0153581131237549,0.0195898673611522,0.0198888752544703,0.0210186796111845,0.0222542448938626,0.0223921193594711,0.0230705256366253,0.0236090648435547,0.0410373543223476,0.0420443912481352
CHB0171907250714,0.00776194318212582,0.00761359228118362,0.00751931788850559,0.00830069566254716,0.00887621258848655,0.0136844757338217,0.0132314422429327,0.0131560007855343,0.0130105962327234,0.0122564941958351,0.0114889646574771,0.010930014962156,0.0108370588962682,0.0107531812084908,0.010718462073051,0.0105622975212152,0.010544028412817,0.0104759491857793,0.0105429708728497,0.0107650607237751
CHB0171908232049,0.00127105060710533,0.000984491381672954,0.00101469442987875,0.00101661413403432,0.000965651552776489,0.000964225257190448,0.00107301341255386,0.00106743614630104,0.00105709261585472,0.00105502481553286,0.00106713421555603,0.00109780134195888,0.00108829532166794,0.00123542793483434,0.00126113181838448,0.00128044004545543,0.00130105147043905,0.00130504904098456,0.00135500859875679,0.00137070437693842
CHB0171910090458,0.00024792852740115,0.000247084409470055,0.000275963408407236,0.00027028551791504,0.000418231715987137,0.000465962614642971,0.000458481087514274,0.00052415089305223,0.000510148219978616,0.000503036928115849,0.000630351622429833,0.000990913386563313,0.000908135573484258,0.00087870343026594,0.000868799275542392,0.000876235237948659,0.00087332952375497,0.000894205383320282,0.000917420318827595,0.000930884065849098
CHB0171910121822,0.0208888975419028,0.0134596345402566,0.0140615694850776,0.0139546358910251,0.0141539862409,0.0139961991049796,0.0133968235970238,0.0129801062983786,0.015628069269953,0.0202445939865845,0.0193121339308178,0.0186902978776429,0.0232374075765241,0.0228419190525087,0.0256818486858181,0.0237380303945079,0.0223285362267445,0.0218760071864229,0.0217145714329222,0.0216755409696631
CHB0171912140324,0.000399945178159693,0.000401738427445392,0.000426359598815302,0.000468873463794745,0.000484925234751979,0.00047589425758313,0.000493623820945605,0.000485586394954092,0.000481704992436729,0.000488494241594076,0.000983562722242117,0.00100515950965069,0.000970363807092758,0.000968504438131543,0.000981801607185147,0.000973295418395291,0.000987379548952302,0.00104521042681206,0.00110893660338892,0.00111478600516432
CHB0171912160414,0.000655596247778573,0.000684308571503139,0.000703422332221916,0.000746231593651309,0.000817256809047682,0.000937200272086859,0.000942104383619871,0.000971023345530162,0.000966478983421962,0.00108773636818567,0.00142884621131586,0.00141749852234837,0.00141890608646255,0.00144707161441052,0.00144258908532132,0.00146475828304433,0.00149437520446837,0.00149850969242943,0.00151120975189485,0.00152414108300856
CHB0172002010111,0.00761348994049466,0.00537945065013767,0.0120420647682753,0.0135614942340305,0.0107564259202487,0.00938671471169151,0.00893516640286764,0.00851346116498525,0.007390442346711,0.00676850721375601,0.00977582947335513,0.00967283776654203,0.0122589759664905,0.0118117006356038,0.0108236788403971,0.0102558036887082,0.010053286885731,0.00948945227058175,0.00971220154985681,0.00966263538674927
CHB0172002010207,0.00114995675036893,0.00123489541866952,0.00119693838078887,0.00401607199087099,0.00663327698813772,0.00690950556682028,0.00691550620159238,0.00622296885365211,0.00591100413879505,0.00706630817602314,0.0066786646622342,0.00665689808599308,0.00687042296294994,0.00635044347665206,0.0104740696152882,0.00924347047370871,0.00876163395213186,0.00827577996403073,0.00809417710693771,0.00790296987469943
CHB0172002201253,0.00140923976399702,0.00123413465820037,0.00111213359672563,0.00105498722472769,0.00101604465531783,0.00191072072099983,0.00232035959482234,0.00231801351593359,0.0024132448985159,0.00245613729384508,0.00248346339332215,0.00257220866485995,0.00266666678452616,0.00264566729117844,0.00268607480816296,0.00268761656466091,0.00269984438569725,0.00270657426239163,0.0027213878467834,0.00274732515505746
CHB0172004120044,0.00302428602052275,0.0027497693323387,0.00294155257198802,0.00283981437188161,0.00279501303312063,0.00282727449869201,0.00343080190777056,0.00326167450029732,0.00325767531942288,0.00333392830097568,0.00334288699001574,0.00327987208020334,0.00325423492968758,0.00320793982190751,0.00320761303524283,0.00347426228353304,0.00341466498271355,0.00344158629396121,0.00345400932311228,0.0034498606402172
CHB0172005042207,0.0383851067321032,0.0532279999891612,0.0717205084220433,0.0761958506597829,0.0649731955387631,0.0641447393000543,0.0601211178314757,0.0588972702314934,0.0547489599525035,0.052703729721752,0.0518100793140753,0.0492644027447367,0.0496441277397437,0.047997124848915,0.0451641483868435,0.0662438673579737,0.0983779324156344,0.0942525803042066,0.0938501692918241,0.103925472767954
CHB0172005060157,0.00831897890767595,0.0069578267665828,0.00797456840570023,0.00856737067086506,0.00901357624187216,0.0216707928196998,0.0207202643132386,0.0200684847107385,0.0197193950806069,0.0187536900419847,0.0184194971861226,0.0166902999997121,0.0155366979809984,0.0138783161211866,0.0134544742115166,0.0131907205350709,0.0129973509305501,0.0128343227596107,0.0129114821696666,0.0130027832644263
CHB0172006160827,0.00154521676648166,0.00155144707563291,0.00152523931432257,0.00140596987519233,0.00139727621924484,0.0014005715166652,0.00139477086437353,0.00142087909058345,0.00290136158487584,0.00280694551145594,0.00282404264664654,0.00284169570078888,0.00284197490508343,0.00285807524747855,0.00288506092145254,0.00288259982576668,0.00289469931144062,0.00291021450864029,0.00292277953975808,0.00294224297099583
CHB0172006250447,0.00456506076446882,0.00694924904104051,0.0244239306803442,0.0207494089178439,0.0387271330710212,0.0342671103483606,0.0365831688673313,0.0392925767084455,0.0579170168611799,0.054082478518696,0.0562351275110455,0.0554762479400445,0.0677676482465925,0.118741703782265,0.116580524205133,0.13392490431433,0.130535535870606,0.135302834507106,0.134756174792355,0.140102799915407
CHB0172007011825,0.00163836068717508,0.00126077989529529,0.00114918125829979,0.00105904160132994,0.00110254160998451,0.00106256261684305,0.00103382373005507,0.000977053081377574,0.000987234540530901,0.000992669873823896,0.00101616248087817,0.0014257593597121,0.0013936726671594,0.00138799252240939,0.00144677299723073,0.00145332800553751,0.00153667041361553,0.00153187443114758,0.0015605559715336,0.00248765763522326
CHB0172007090605,0.00200270522309329,0.00194368958396501,0.00180169199659825,0.00178494562763503,0.00188626621196382,0.00182720621296694,0.00178182162344979,0.00181730786444352,0.0018582689970858,0.00188996148922284,0.00185632459924186,0.00185568426075538,0.00189270467999481,0.00187981412822435,0.00200230401972241,0.00200677253998049,0.00202501242021897,0.00225173373974678,0.00220226527659606,0.00275069344415911
CHB0172008042021,0.000435768724547322,0.000435971506101511,0.000444689729736758,0.000449577549033368,0.000450328172921042,0.00045111441118572,0.000458705971916747,0.000464448385104534,0.000461212748276979,0.000435754780191209,0.000458402946828296,0.000461002310439642,0.000455151279145928,0.000465899085256743,0.000991773419351929,0.000974784526910167,0.000998003450112635,0.00101476658692846,0.00102337646446646,0.00105118132162418
CHB0172008100924,0.00105678906888707,0.00105386633399603,0.00107497038396135,0.00111534655989497,0.00115825213781371,0.00119603706581802,0.00126243116370063,0.00127605723911087,0.00134088331352252,0.00142447472430104,0.00145545384796896,0.00149227711091055,0.00151108050134136,0.00153967581581476,0.00154972477692767,0.00155727386421488,0.00158128222253059,0.00159602896829593,0.0016228027838145,0.00165887624823491
CHB0172008131135,0.00169786458904903,0.0012064381580627,0.0013090996632356,0.00118702508418728,0.00106815884878709,0.00101710468552009,0.00101413756199913,0.00097520135133042,0.000958816607841831,0.000926837182231547,0.000894342320908423,0.000873648893163447,0.00105400106731945,0.00104551082257985,0.00103403372960292,0.00105556275388911,0.00106764152823774,0.00111010086856392,0.00110735381507112,0.00115822869834067
CHB0172009201948,0.00141574653778738,0.00148488937984267,0.00141580878083593,0.00142117657681861,0.00142548976954111,0.00136222830714448,0.00131980673860931,0.00133227948663608,0.00133358457734185,0.0013333428235057,0.00149417445668044,0.00150615572663984,0.0014777409167585,0.00144043945633467,0.00144127700037901,0.00144520817105787,0.00148933698911657,0.00149059931728414,0.00154110766344925,0.00153700157125926
CHB0172102061410,0.000669220857275326,0.000644425004977922,0.000619898565993995,0.000653285197152555,0.000666308947745118,0.000609894279358198,0.000643971215788625,0.000634814443826246,0.000645175811055876,0.000618326665807142,0.00125778385106537,0.00112950860246298,0.00109611275923631,0.00104695068946655,0.00106072600727317,0.00107075346493841,0.00121461921879587,0.00123692048188031,0.00125371984262187,0.00127874817856487
CHB0172103160456,0.00199593250780974,0.00138892791455433,0.00177995280560288,0.00181058586763138,0.00182159261000355,0.00174282286135432,0.00174730044679039,0.00173089150755506,0.00173548757336578,0.00174182406642011,0.00176578480261997,0.00175362917367694,0.00175296644187781,0.00174582513612447,0.00174018675711349,0.00171643716351111,0.00169963969319007,0.00188930694903038,0.00252263440883704,0.00249664801217795
CHB0172103280927,0.0117938572285433,0.0085108764189067,0.0127530257710278,0.0135988328125282,0.0135119509538503,0.0133710782278967,0.0133294431381669,0.0136868077281176,0.0136073656685049,0.013732299396992,0.0136836421582337,0.0135931657309076,0.0144000827459433,0.0146865298225766,0.014995223792243,0.0150418752811039,0.014852509793485,0.0148667394642764,0.0147407288144749,0.0146222129456642
CHB0172106070311,0.00123559299939955,0.0010254515761961,0.00100717373096978,0.00205732210959047,0.00261711527984397,0.00240591196524639,0.00247059923947166,0.00233099648270026,0.00230007517381049,0.00223760208434496,0.00225267332557583,0.00249520785369883,0.00241660942946878,0.00234207472383493,0.00233175489058365,0.00231281256850113,0.00220429226910055,0.0021684373046733,0.00213532257908439,0.00209146721935629
CHB0181901291242,0.01982514703567,0.0162461910975535,0.0170311531538024,0.0158044801184074,0.015294230352427,0.0199338246728836,0.0186004471726798,0.018865865571129,0.0189633624992103,0.0182669998853441,0.0186364610896538,0.0279313174042868,0.0272302843453117,0.0273903001434786,0.0293110694171582,0.0290049497006014,0.0287237892084736,0.029132204228388,0.0291228229623092,0.0289828971738651
CHB0181905251520,0.015737694423528,0.0167258875853413,0.0167178585853212,0.0162285544086699,0.0148027512189751,0.0125121143606525,0.0167770643844045,0.0174872916194535,0.0173604144742387,0.0176091548736331,0.0174421636742295,0.0173656392423297,0.0171141151501351,0.0171884409506154,0.017240796729113,0.0174505104827854,0.0175680312716422,0.0175759896779981,0.0177336418654332,0.0177695799098639
CHB0181906010758,0.00448465749794759,0.00501086423860698,0.0048315079677847,0.0046402488438576,0.00441918534405,0.00662643300017856,0.00614449263725185,0.0065092333251745,0.00639555886459473,0.0065076079904921,0.0065449625860421,0.00656145568780127,0.00663292543458064,0.00668125994937983,0.00675499821056253,0.00677181453576268,0.00680654674351957,0.00681147173982678,0.00684099045304321,0.00684130854705961
CHB0181906200155,0.00132401734240869,0.00119605858930203,0.00113407944271105,0.00112486308164127,0.00112111417305206,0.00114759529703437,0.00121396801789221,0.00127909626021172,0.00262215468503707,0.00230063081247264,0.00229039625295864,0.002360552480154,0.00238210282965701,0.00240841908594669,0.00241423198612765,0.00241268826905424,0.002418601944742,0.00242944262703961,0.00249369608259267,0.0025187473863642
CHB0181906240911,0.0145912953961044,0.0153591938894925,0.0151777046137833,0.0150133693280029,0.0155093815660051,0.0153748075544502,0.0155701451673649,0.0169325304762862,0.0156807330180277,0.0159481284300821,0.015995030646156,0.0159269909649478,0.0164027729705933,0.0163287148156328,0.0162993082073612,0.0164838901506543,0.016430413191303,0.0165127598757066,0.0169017321086933,0.0171621113026698
CHB0181907250714,0.0103093463062463,0.00980331262422913,0.00907844121051262,0.00884350329079664,0.0114961338658208,0.0113337506977058,0.0118706607123256,0.0186907469394374,0.0182808890891404,0.0183660048352611,0.0184247587751,0.018814356745241,0.0191384536011281,0.019170089475478,0.0193328442284762,0.0193067364799235,0.0194082620448626,0.0196236564530795,0.0196713345568132,0.0196876102760643
CHB0181908232049,0.000883347541260843,0.000886359928514063,0.00107107385625686,0.00104952815733152,0.00104666663993225,0.00114888263282472,0.00121601449876962,0.00110600040342056,0.00114253797956885,0.00114433742320076,0.00114854568339788,0.0011879492922725,0.00122909697208933,0.00127727588754396,0.00129735228845219,0.00131529410978265,0.00131572130769741,0.00131860542643814,0.0013228725536578,0.00135996516656338
CHB0181910121822,0.00869516471349581,0.00791593724679272,0.00762137546804069,0.00871266533009755,0.00886451768645181,0.00874550711455671,0.00919257146645059,0.0100768183853721,0.0100840509321784,0.0182681580854521,0.0315472779312617,0.0298948191321247,0.0313843846674499,0.0314394458950235,0.0309248140775552,0.0303650373126884,0.0303403614031806,0.0304152233201835,0.0306352729464126,0.0304235658666239
CHB0181912160414,0.00114465417126138,0.00113810280937817,0.00120073479613991,0.00123322837370328,0.00149965103693121,0.0015073579850981,0.00155246888325851,0.00171893804223393,0.00172562893691954,0.0017326085871189,0.00175717311564268,0.00180992927515832,0.00181917745528047,0.00184589011288448,0.00185383654820863,0.00187942957328167,0.00188143612818926,0.00188460167420797,0.00189293452495871,0.00190935653024099
CHB0182001251034,0.000184178241316139,0.000186780409700173,0.00018940090706995,0.000188203241815448,0.000223543098630871,0.000223149923555405,0.00026803051954805,0.0010704218626069,0.00118996950684002,0.00125586441970027,0.00127072154211307,0.0012578580308159,0.00126525920662927,0.00129464731531888,0.00132002308420318,0.00134144691739512,0.00135379499582584,0.00136912735221679,0.00138371443315032,0.00139281564298964
CHB0182002010111,0.0106745374528264,0.00715411594497735,0.00727066306024335,0.00664628029908152,0.00642181602969549,0.00786190017850093,0.0076248723172219,0.00761412584788181,0.00703460225585245,0.00650552825701083,0.00592857970932901,0.00593291960440215,0.00576042547255605,0.00553244294645073,0.00495751415864478,0.00448318459615222,0.00430439537159731,0.00469471108998546,0.00704962864185447,0.00707763518488213
CHB0182002010207,0.00119973956489182,0.00119193420600473,0.00205079297810437,0.00475814321473786,0.00544420784302283,0.00538051991618879,0.00541689459791123,0.00568442510308493,0.00578672030075144,0.0061339088373361,0.0062817627008731,0.00607721241902706,0.00587165733887454,0.0057801858870906,0.00544179151558035,0.00520211119976984,0.00522010507935979,0.00534762851260391,0.00553757619926888,0.00714289433922106
CHB0182002201253,0.00190768290520399,0.00234031225464323,0.00228070499692557,0.0023872669935996,0.00256587241230374,0.00211597657632013,0.00217343691700649,0.00215970997220148,0.00207497816941245,0.0020402308744706,0.00199666148970216,0.00201852870198934,0.00201872939750709,0.00207121199091077,0.00207743366468142,0.00210304561828157,0.00209998273341587,0.00211229587574887,0.00213301337901175,0.00215086398027332
CHB0182003301715,0.000664838230899064,0.000621445660890625,0.000638999098634131,0.000707986387265186,0.000728869372749862,0.00148186430491658,0.00130153650348883,0.00124591621999303,0.00122840751812669,0.00122999624200844,0.00125539862762663,0.00127258444865751,0.00130219716840033,0.00132986663918243,0.00137177683610541,0.00137430817136815,0.00138003400600969,0.00139081506224887,0.00139811651127945,0.00139934538378354
