FileName,instrumental_intensity
HKD1261905312249,2.15
HKD1261912160652,2.57
HKD1262003280958,3.46
HKD1271902212122,5.18
HKD1271904030944,1.93
HKD1271904280225,3.61
HKD1271905312249,2.69
HKD1271907301552,2.35
HKD1272002121936,2.62
HKD1272101231439,1.67
HKD1272101271407,2.41
HKD1272105142046,1.47
HKD1281902212122,4.85
HKD1281904030529,0.88
HKD1281904280225,4.14
HKD1281905312249,2.18
HKD1282002121936,2.45
HKD1282003190132,0.8
HKD1282003280958,2.49
HKD1282005310314,2.25
HKD1282012210125,0.92
HKD1282101271407,2.79
HKD1282103051514,1.4
HKD1282105070015,1.61
HKD1282105142046,2.07
HKD1282105291910,1.65
HKD1282106102035,1.19
HKD1282107261116,2.03
HKD1291902212122,3.94
HKD1291905312249,1.12
HKD1292002121936,2.24
HKD1292101271407,2.08
HKD1301902212122,3.69
HKD1301904280225,1.83
HKD1301905312249,1.28
HKD1301912160652,1.69
HKD1302002121936,1.13
HKD1302003280958,1.38
HKD1311904030944,0.91
HKD1311904280225,2.21
HKD1311905312249,1.76
HKD1311909071836,1.31
HKD1311912160652,1.62
HKD1312002121936,0.9
HKD1312003280958,1.83
HKD1312101271407,2.24
HKD1312104160547,0.64
HKD1312107261116,1.44
HKD1321902212122,3.23
HKD1321904280225,2.11
HKD1321905312249,1.43
HKD1321912160652,1.27
HKD1322003280958,1.86
HKD1322004122211,2.05
HKD1322101271407,2.96
HKD1322104160547,1.01
HKD1341902212122,3.44
HKD1341904280225,2.08
HKD1341905312249,1.29
HKD1341912160652,1.51
HKD1342002121936,0.92
HKD1342003280958,2.2
HKD1342104160547,1.85
HKD1351902212122,2.43
HKD1352003280958,1.17
HKD1352104160547,1.5
HKD1352107261116,1.48
HKD1361902212122,1.67
HKD1362104160547,1.28
HKD1371902212122,1.44
HKD1381902212122,2.02
HKD1391902212122,3.39
HKD1401902212122,2.32
HKD1421902212122,2.97
HKD1431902212122,2.12
HKD1441902212122,2.64
HKD1451902212122,2.84
HKD1452104160547,1.19
HKD1461902212122,2.37
HKD1512104160547,1.99
HKD1522104160547,2.04
HKD1531912221424,2.62
HKD1532104160547,3.13
HKD1541902212122,2.44
HKD1541908151433,0.84
HKD1541912221424,3.11
HKD1542003280958,0.91
HKD1542104160547,3.27
HKD1542107261116,1.02
HKD1551902212122,3.02
HKD1551909071836,1.15
HKD1551912221424,1.12
HKD1552003280958,1.56
HKD1552004122211,2.04
HKD1552004240452,0.79
HKD1552101271407,1.72
HKD1552107261116,1.3
HKD1561902212122,2.3
HKD1561909071836,0.92
HKD1561912221424,1.66
HKD1562104160547,1.66
HKD1562107261116,1.58
HKD1571902212122,3.04
HKD1571904030529,1.44
HKD1571904082222,0.48
HKD1571908151433,1.65
HKD1571909071836,1.21
HKD1572003190132,1.06
HKD1572003280958,2.43
HKD1572004122211,2.04
HKD1572004240452,0.94
HKD1572012210223,1.82
HKD1572101271407,1.73
HKD1572103051514,1.74
HKD1572107261116,1.65
HKD1581902212122,3.36
HKD1581904280225,2.97
HKD1581907010937,2.16
HKD1581908151433,3.04
HKD1581908151506,1.98
HKD1581909071836,1.91
HKD1581912191521,2.24
HKD1582003190132,1.06
HKD1582003280958,2.58
HKD1582004122211,1.93
HKD1582004240452,1.91
HKD1582012210223,3.4
HKD1582101271407,2.84
HKD1582102262031,2.23
HKD1582105291910,2.21
HKD1582107261116,2.86
HKD1591908151433,2.78
HKD1591908151506,1.68
HKD1591908250351,0.89
HKD1591909071836,3.06
HKD1591909160127,1.23
HKD1591911071135,2.03
HKD1591912191521,2.74
HKD1591912221424,1.46
HKD1592003190132,1.21
HKD1592003280958,2.59
HKD1592004122211,2.16
HKD1592004240452,2.29
HKD1592004301215,1.84
HKD1592012210223,3.72
HKD1592101271407,1.94
HKD1592102262031,2.95
HKD1592104141227,1.53
HKD1592104152023,1.12
HKD1592104160547,1.83
HKD1592106101856,1.65
HKD1592107261116,3.23
HKD1612104160547,1.64
HKD1621908151433,1.55
HKD1622104160547,1.6
HKD1622107261116,1.82
HKD1642104160547,0.96
HKD1652104160547,1.79
HKD1662104160547,0.86
HKD1671912221424,2.42
HKD1672104160547,1.8
HKD1691902212122,1.88
HKD1691912221424,2.35
HKD1692104160547,1.83
HKD1722104160547,0.57
HKD1751902212122,2.44
HKD1761902212122,2.86
HKD1771902212122,2.45
HKD1791902212122,3.32
HKD1791904280225,2.63
HKD1792003280958,1.64
HKD1801904030944,0.77
HKD1801904280225,2.87
HKD1801905042134,0.97
HKD1801905312249,1.6
HKD1811902212122,4.04
HKD1811904280225,3.38
HKD1811905312249,1.07
HKD1811912160652,2.09
HKD1812002121936,1.19
HKD1812003280958,2.21
HKD1812101271407,2.03
HKD1812106202008,1.54
HKD1821902212122,4.1
HKD1821904280225,3
HKD1821912160652,1.2
HKD1841904030944,1.64
HKD1841904280225,3.22
HKD1841905312249,2.32
HKD1841907301552,1.57
HKD1841910201342,0.87
HKD1841912160652,2.4
HKD1842002121936,2.14
HKD1842003190132,1.56
HKD1842003280958,2.56
HKD1842004240452,1.47
HKD1842005310314,2.02
HKD1842101231439,1.64
HKD1842101271407,2.66
HKD1842105142046,1.36
HKD1851902212122,4.8
HKD1851904030944,2
HKD1851904280225,3.87
HKD1851905312249,1.69
HKD1851906301553,1.3
HKD1851907301552,1.27
HKD1851910201342,0.57
HKD1851912160652,1.78
HKD1852002121936,1.62
HKD1852003190132,0.99
HKD1852003280958,1.92
HKD1852101231439,1.31
HKD1852103051514,1.26
HKD1852105142046,1.38
HKD1852105291910,0.88
HKD1852107261116,1.53
HRS0012108020937,3.89
HRS0022108020937,1.27
HRS0032107172050,1.79
HRS0032108020937,1.67
HRS0051903131348,1.32
HRS0051911261509,2.12
HRS0052004031430,0.96
HRS0052107172050,1.83
HRS0052107181435,2.19
HRS0052108020937,2.01
HRS0081910070802,2.04
HRS0081911261509,2.25
HRS0082003090428,1.31
HRS0082004031430,0.6
HRS0082107172050,2.61
HRS0091910070802,1.69
HRS0091911261509,1.69
HRS0092106190739,1.69
HRS0092107080124,1.58
HRS0092107172050,2.35
HRS0101911261509,1.78
HRS0102004031430,0.43
HRS0102107172050,1.51
HRS0112004031430,0.61
HRS0122107080124,1.52
HRS0122107172050,2.29
HRS0131911261509,1.66
HRS0132107080124,1.96
HRS0132107172050,2.48
HRS0141910070802,2.1
HRS0142003090428,2.14
HRS0142107080124,1.64
HRS0142107172050,2.73
HRS0152004031430,2.49
HRS0161911261509,1.08
HRS0162004031430,1.51
HRS0171911261509,2.73
HRS0172004031430,0.91
HRS0181911261509,2.51
HRS0182107080124,1.53
HRS0182107172050,2.37
HRS0182107181435,1.42
HRS0191910070802,2.45
HRS0192003090428,1.66
HRS0192004031430,0.81
HRS0192106190739,2.3
HRS0201911261509,1.89
HRS0202004031430,1.67
HRS0202107172050,1.27
HRS0211911261509,1.46
HRS0212004031430,0.81
HRS0212107181435,1.25
HRS0212108020937,2.93
HYG0211903131348,1.72
HYG0231903131348,1.59
HYG0251903131348,2.1
HYG0252005172038,1.21
HYG0252102151328,1.09
HYG0252104131654,0.78
HYG0261903131348,2.23
HYG0262005172038,0.9
HYG0271903131348,1.98
HYG0272005172038,0.48
IBR0011901141323,3.4
IBR0011902031001,0.65
IBR0011903020603,2.23
IBR0011903260330,1.04
IBR0011905270404,1.79
IBR0011906170800,4.77
IBR0011907170025,1.69
IBR0011908041923,3.84
IBR0011909190849,0.68
IBR0011909300102,2.58
IBR0011911081818,2.79
IBR0011911122155,1.55
IBR0011911220523,1.61
IBR0011912031018,2.27
IBR0011912041038,3.4
IBR0011912052235,2.96
IBR0011912071234,1.78
IBR0011912111839,1.95
IBR0011912190923,1.38
IBR0012001030324,2.3
IBR0012001140453,2.34
IBR0012001141325,2.68
IBR0012001211918,2.49
IBR0012002010207,3.13
IBR0012002062019,1.74
IBR0012002121937,3.29
IBR0012003312024,3.12
IBR0012004100045,0.68
IBR0012004120044,3.28
IBR0012004231226,1.23
IBR0012004260949,1.9
IBR0012005042234,2.21
IBR0012005110858,2.85
IBR0012005191217,2.41
IBR0012006010602,2.79
IBR0012006040531,2.87
IBR0012006250447,2.1
IBR0012007031413,2.03
IBR0012007090605,2.02
IBR0012007192101,0.75
IBR0012008060254,2.11
IBR0012008081736,0.73
IBR0012008301437,1.85
IBR0012009070634,1.61
IBR0012009101226,1.3
IBR0012009121138,1.33
IBR0012009171400,1.94
IBR0012009200904,2.97
IBR0012010051132,2.91
IBR0012010100739,0.75
IBR0012011221906,4.14
IBR0012011251120,1.25
IBR0012012171642,1.9
IBR0012012180803,1.37
IBR0012012290115,1.14
IBR0012012300935,3.49
IBR0012101260825,1.98
IBR0012101290324,1.33
IBR0012102132308,4.83
IBR0012102141631,2.18
IBR0012102152126,1.8
IBR0012102270033,1.86
IBR0012103160456,2.28
IBR0012103171729,1.88
IBR0012105140858,3.23
IBR0012105210716,2.01
IBR0012105291002,1.86
IBR0012106140406,1.54
IBR0012108040533,2.43
IBR0021901141323,2.15
IBR0021903020603,1.9
IBR0021905270404,2.39
IBR0021906170800,3.05
IBR0021909190849,1.5
IBR0021909300102,1.96
IBR0021911081818,2.64
IBR0021911122155,2
IBR0021911220523,1.16
IBR0021912041038,2.77
IBR0021912052235,3.05
IBR0021912190923,1.42
IBR0022001030324,2.32
IBR0022001140453,2.02
IBR0022001141325,2.83
IBR0022001211918,2.23
IBR0022002010207,2.26
IBR0022002121937,3.17
IBR0022003312024,3.01
IBR0022004100045,1.15
IBR0022004120044,2.19
IBR0022004161118,0.86
IBR0022004231226,1.74
IBR0022004260949,1.27
IBR0022005042234,2.38
IBR0022005110858,3.42
IBR0022005191217,1.98
IBR0022006040531,2.8
IBR0022006250447,1.93
IBR0022007192101,1.38
IBR0022008060254,1.78
IBR0022009101226,1.41
IBR0022009121138,1.06
IBR0022009171400,1.57
IBR0022009200904,2.7
IBR0022010051132,1.46
IBR0022011221906,4.36
IBR0022012171642,1.29
IBR0022012180803,2.21
IBR0022012290115,0.57
IBR0022012300935,2.7
IBR0022101232212,1.09
IBR0022101260825,1.73
IBR0022101290324,1.14
IBR0022102132308,4.4
IBR0022102141631,1.5
IBR0022102270033,1.47
IBR0022103071242,2.04
IBR0022103160456,1.47
IBR0022105050310,1.11
IBR0022105140858,2.29
IBR0022105291002,1.5
IBR0022106140406,2.11
IBR0022107041535,2.69
IBR0022107270519,1.92
IBR0031901141323,2.52
IBR0031901182146,2.33
IBR0031901220704,1.02
IBR0031902031001,1.01
IBR0031902231548,0.97
IBR0031903020603,2.82
IBR0031903291224,0.88
IBR0031904100419,1.01
IBR0031904270957,0.99
IBR0031905010043,1.87
IBR0031905270404,3.75
IBR0031906050609,1.01
IBR0031906081246,1.75
IBR0031906170800,3.76
IBR0031907170025,1.44
IBR0031907290035,1.32
IBR0031908041923,3.26
IBR0031909070755,1.71
IBR0031909190849,2.21
IBR0031909300102,2.81
IBR0031911031402,1.32
IBR0031911081818,3.68
IBR0031911122155,2.38
IBR0031911220523,1.64
IBR0031912031018,2.15
IBR0031912041038,3.59
IBR0031912041813,1.12
IBR0031912052235,2.61
IBR0031912071234,1.28
IBR0031912111839,1.5
IBR0031912190923,2.05
IBR0032001030324,2.8
IBR0032001140453,2.34
IBR0032001141325,2.68
IBR0032001211918,3.01
IBR0032002010207,2.3
IBR0032002062019,2.17
IBR0032002121937,3.17
IBR0032002171240,1.16
IBR0032002232112,1.36
IBR0032003312024,2.73
IBR0032004100045,1.96
IBR0032004120044,3.19
IBR0032004161118,1.12
IBR0032004231226,1.38
IBR0032004240138,0.9
IBR0032004260949,1.98
IBR0032004281931,0.46
IBR0032005042207,1.81
IBR0032005042234,2.69
IBR0032005060157,1.41
IBR0032005110858,3.1
IBR0032005191217,2.41
IBR0032006010602,3.66
IBR0032006040531,3.34
IBR0032006160155,0.94
IBR0032006250447,2.62
IBR0032007031413,1.54
IBR0032007090605,1.59
IBR0032007192101,1.33
IBR0032007290533,2.27
IBR0032008060254,1.7
IBR0032008081736,1.63
IBR0032008301437,1.88
IBR0032009051034,1.56
IBR0032009070634,2.03
IBR0032009101226,2.89
IBR0032009121138,2.69
IBR0032009151506,1.31
IBR0032009171400,2.61
IBR0032009200904,2.83
IBR0032010051132,2.64
IBR0032010100739,1.29
IBR0032011221906,4.02
IBR0032011251120,1.45
IBR0032012171642,1.53
IBR0032012180803,2.32
IBR0032012290115,0.91
IBR0032012300935,3.72
IBR0032101232212,1.42
IBR0032101260825,2.85
IBR0032101290324,1.43
IBR0032102130052,1.98
IBR0032102132308,4.8
IBR0032102132336,0.74
IBR0032102141631,1.83
IBR0032102152126,1.71
IBR0032102270033,2.02
IBR0032103071242,1.73
IBR0032103160456,2.45
IBR0032103171729,1.56
IBR0032105050310,1.28
IBR0032105140858,2.49
IBR0032105290821,1.58
IBR0032105291002,1.68
IBR0032106081019,2.44
IBR0032106091727,1.06
IBR0032106140406,2.12
IBR0032107041535,3.48
IBR0032107270519,2.01
IBR0032107280055,2.36
IBR0041901141323,3.11
IBR0041901182146,1.8
IBR0041903020603,1.57
IBR0041904100419,0.25
IBR0041905010043,0.66
IBR0041905270404,1.98
IBR0041906081246,1.77
IBR0041906170800,3.47
IBR0041908041923,3.03
IBR0041909190849,1.37
IBR0041909300102,3.21
IBR0041911031402,1.16
IBR0041911081818,3.1
IBR0041911122155,1.96
IBR0041911220523,2.73
IBR0041912031018,3.12
IBR0041912041038,3.13
IBR0041912041813,1.52
IBR0041912041935,0.99
IBR0041912052235,2.12
IBR0041912111839,1.28
IBR0041912190923,1.49
IBR0042001030324,1.9
IBR0042001140453,3.42
IBR0042001141325,2.11
IBR0042001211918,2.36
IBR0042002010207,2.88
IBR0042002062019,1.28
IBR0042002121937,2.84
IBR0042002171240,0.76
IBR0042003312024,2.24
IBR0042004100045,1.84
IBR0042004120044,3.35
IBR0042004161118,0.91
IBR0042004260949,2.21
IBR0042005042207,1.43
IBR0042005042234,1.62
IBR0042005060157,1.15
IBR0042005110858,2.42
IBR0042005191217,1.98
IBR0042006010602,3.5
IBR0042006040531,2.83
IBR0042007090605,2.27
IBR0042007192101,0.58
IBR0042007290533,1.44
IBR0042008060254,1.35
IBR0042008081736,0.8
IBR0042008301437,2.17
IBR0042009070634,1.8
IBR0042009101226,1.95
IBR0042009121138,1.84
IBR0042009171400,2.74
IBR0042009200904,2.25
IBR0042010051132,2.06
IBR0042010100739,0.88
IBR0042011221906,4.15
IBR0042011251120,2.17
IBR0042012171642,2.36
IBR0042012180803,1.62
IBR0042012300935,3.91
IBR0042101260825,2.51
IBR0042101290324,1.22
IBR0042102020301,1.38
IBR0042102132308,4.5
IBR0042102141631,1.49
IBR0042102152126,1.5
IBR0042103160456,2.64
IBR0042105240409,1.11
IBR0042106140406,1.23
IBR0042107270519,1.7
IBR0042107280055,1.76
IBR0042108040533,1.75
IBR0051901141323,3.55
IBR0051901182146,3.23
IBR0051903020603,2.44
IBR0051903170607,1.53
IBR0051904100419,1.27
IBR0051905251520,2.02
IBR0051905270404,1.6
IBR0051906081246,2.45
IBR0051906170800,4.4
IBR0051906240911,1.67
IBR0051907170025,1.34
IBR0051908041923,3.5
IBR0051909190849,1.83
IBR0051909300102,3.09
IBR0051910090458,1.42
IBR0051911031402,1.62
IBR0051911081818,2.29
IBR0051911122155,2.68
IBR0051911220523,2.83
IBR0051912031018,2.47
IBR0051912041038,3.32
IBR0051912041813,2.06
IBR0051912041935,1.56
IBR0051912052235,2
IBR0051912071234,1.41
IBR0051912190923,2.13
IBR0052001030324,2.71
IBR0052001140453,3.48
IBR0052001141325,2.74
IBR0052001211918,2.59
IBR0052002010207,3.68
IBR0052002062019,2.11
IBR0052002121937,3.16
IBR0052002171240,1.68
IBR0052003312024,2.43
IBR0052004100045,1.47
IBR0052004120044,4.36
IBR0052004161118,1.21
IBR0052004231226,1.23
IBR0052004260949,2.96
IBR0052005042207,2.42
IBR0052005042234,2.17
IBR0052005060157,2.29
IBR0052005110858,2.96
IBR0052005191217,2.08
IBR0052006010602,3.57
IBR0052006040531,3.14
IBR0052006072144,1.06
IBR0052006250447,3.19
IBR0052007090605,2.86
IBR0052007192101,0.89
IBR0052007290533,2.72
IBR0052008060254,2.2
IBR0052008081736,1.8
IBR0052008301437,2.35
IBR0052009051034,1.57
IBR0052009070634,2.96
IBR0052009101226,2.09
IBR0052009121138,2.14
IBR0052009171400,2.93
IBR0052009200904,2.71
IBR0052010051132,2.53
IBR0052010100739,0.58
IBR0052010281558,1.89
IBR0052011221906,4.5
IBR0052011251120,2.81
IBR0052012171642,2.96
IBR0052012300935,4.26
IBR0052101260825,2.53
IBR0052103160456,3.03
IBR0052105240409,2.26
IBR0052105291002,2.27
IBR0052106091727,1.55
IBR0052106140406,1.51
IBR0052107041535,2.3
IBR0052107270519,1.85
IBR0052107280055,2.17
IBR0052108040533,2.68
IBR0061901141323,3.25
IBR0061903020603,1.82
IBR0061905010043,1.92
IBR0061905270404,1.75
IBR0061906081246,2.2
IBR0061907290035,0.86
IBR0061908041923,3.08
IBR0061909190849,1.92
IBR0061909300102,2.46
IBR0061911081818,1.89
IBR0061911122155,2.44
IBR0061911220523,1.83
IBR0061912031018,2.19
IBR0061912041038,2.91
IBR0061912041813,1.99
IBR0061912041935,1.42
IBR0061912052235,1.95
IBR0061912190923,2.47
IBR0062001030324,2.33
IBR0062001140453,2.66
IBR0062001141325,2.65
IBR0062001211918,2.43
IBR0062002010207,2.88
IBR0062002062019,2.11
IBR0062002121937,2.81
IBR0062002171240,1.16
IBR0062002232112,0.71
IBR0062003312024,2.53
IBR0062004100045,1.81
IBR0062004120044,3.9
IBR0062004231226,1.11
IBR0062004240138,0.57
IBR0062004260949,1.99
IBR0062005042207,1.72
IBR0062005042234,2.54
IBR0062005060157,1.38
IBR0062005110858,3.09
IBR0062005191217,1.85
IBR0062006010602,2.66
IBR0062006040531,3.16
IBR0062006072144,0.64
IBR0062006250447,2.34
IBR0062007090605,2.3
IBR0062007192101,1.35
IBR0062007290533,2.23
IBR0062008060254,1.93
IBR0062008301437,2.58
IBR0062009051034,1.37
IBR0062009070634,1.85
IBR0062009101226,2.71
IBR0062009121138,1.93
IBR0062009151506,0.83
IBR0062009171400,2.25
IBR0062009200904,1.72
IBR0062010051132,2.45
IBR0062010100739,0.79
IBR0062010281558,1
IBR0062011221906,3.93
IBR0062011251120,2.33
IBR0062012171642,2.06
IBR0062012180803,1.11
IBR0062012300935,3.51
IBR0062101260825,2.36
IBR0062101290324,0.89
IBR0062102020301,0.8
IBR0062102130052,1.59
IBR0062102132308,4.47
IBR0062102270033,1.37
IBR0062103071242,1.75
IBR0062103160456,3.02
IBR0062103171729,1.23
IBR0062105140858,2.23
IBR0062105240409,1.48
IBR0062106091727,0.65
IBR0062106140406,1.13
IBR0062107041535,1.73
IBR0062107270519,1.62
IBR0062107280055,2.38
IBR0062108040533,2.42
IBR0071901141323,2.56
IBR0071901182146,2.17
IBR0071901220704,1.75
IBR0071903020603,2.02
IBR0071905010043,1.92
IBR0071905270404,1.87
IBR0071906170800,3.77
IBR0071907290035,1.39
IBR0071909300102,2.52
IBR0071911081818,2.32
IBR0071912031018,1.42
IBR0071912041038,3.42
IBR0071912041813,1.52
IBR0071912190923,2.56
IBR0072001030324,2.95
IBR0072001140453,2.39
IBR0072001141325,2.65
IBR0072001211918,3.18
IBR0072002010207,2.7
IBR0072002062019,1.88
IBR0072002121937,2.61
IBR0072002232112,1.13
IBR0072003312024,2.29
IBR0072004100045,1.54
IBR0072004120044,3.35
IBR0072004231226,1.03
IBR0072004240138,0.95
IBR0072004260949,2
IBR0072005042207,2.24
IBR0072005042234,2.48
IBR0072005060157,1.39
IBR0072005110858,2.98
IBR0072006010602,3.14
IBR0072006040531,3.36
IBR0072006250447,2.98
IBR0072007090605,1.6
IBR0072007192101,1
IBR0072007290533,2.27
IBR0072008060254,2.23
IBR0072008081736,1.11
IBR0072008301437,1.69
IBR0072009101226,2.48
IBR0072009121138,2.1
IBR0072009171400,2.48
IBR0072009200904,1.86
IBR0072010051132,2.45
IBR0072010100739,0.65
IBR0072011221906,4.02
IBR0072012171642,1.59
IBR0072012300935,3.78
IBR0072101260825,3.03
IBR0072101290324,0.99
IBR0072102130052,1.75
IBR0072102132308,4.49
IBR0072103071242,1.7
IBR0072105240409,0.82
IBR0072106140406,1.04
IBR0072107041535,1.99
IBR0072107280055,3.05
IBR0072108040533,2.36
IBR0081901141323,3.55
IBR0081901182146,2.15
IBR0081905270404,0.93
IBR0081906081246,1.84
IBR0081906170800,2.62
IBR0081909300102,2.1
IBR0081911122155,1.37
IBR0081911220523,2.1
IBR0081912031018,2.71
IBR0081912041038,2.48
IBR0082001030324,1.83
IBR0082001140453,2.68
IBR0082001141325,1.2
IBR0082002010207,3.02
IBR0082002171240,0.95
IBR0082003312024,1.24
IBR0082004120044,3.81
IBR0082004240138,0.54
IBR0082004260949,2.51
IBR0082005042207,1.51
IBR0082005042234,1.02
IBR0082005060157,1.24
IBR0082005110858,1.96
IBR0082006010602,2.37
IBR0082006250447,2.39
IBR0082007090605,2.68
IBR0082007290533,1.48
IBR0082008301437,1.82
IBR0082009101226,0.69
IBR0082009121138,0.77
IBR0082009171400,1.5
IBR0082009200904,1.64
IBR0082010051132,1.1
IBR0082010281558,0.92
IBR0082011221906,2.98
IBR0082012171642,2.28
IBR0082012300935,3.02
IBR0082101260825,1.34
IBR0082103160456,2.49
IBR0082107041535,0.82
IBR0082107280055,0.68
IBR0091901141323,3.45
IBR0091901182146,1.77
IBR0091906081246,0.64
IBR0091906170800,1.73
IBR0091909300102,0.89
IBR0091911220523,1.97
IBR0091912041813,1.4
IBR0091912041935,1.56
IBR0092001140453,2.84
IBR0092002010207,2.57
IBR0092004120044,2.94
IBR0092004260949,1.96
IBR0092006010602,2.04
IBR0092006250447,2.08
IBR0092007090605,2.98
IBR0092008301437,1.97
IBR0092011221906,2.05
IBR0092011251120,1.97
IBR0092012171642,1.62
IBR0092012300935,2.11
IBR0092103160456,2.79
IBR0101901141323,2.5
IBR0101901182146,2.8
IBR0101906081246,1.89
IBR0101906170800,2.5
IBR0101907290035,0.88
IBR0101909300102,1.79
IBR0101911081818,1.19
IBR0101911220523,2.33
IBR0101912031018,2.14
IBR0101912041038,3.18
IBR0101912041813,1.28
IBR0101912052235,1.59
IBR0102001030324,2.4
IBR0102001140453,3.2
IBR0102001141325,1.45
IBR0102001211918,1.17
IBR0102002010207,3.69
IBR0102002062019,1.67
IBR0102002121937,2.22
IBR0102002171240,2.4
IBR0102003072056,1.25
IBR0102003312024,1.38
IBR0102004120044,3.98
IBR0102004260949,2.69
IBR0102005042234,1.16
IBR0102005060157,1.87
IBR0102005110858,2.2
IBR0102006010602,2.61
IBR0102006250447,2.81
IBR0102007090605,2.86
IBR0102007290533,1.96
IBR0102008060254,1.96
IBR0102008301437,1.96
IBR0102009101226,1.06
