FileName,real_PGA_UD_1,real_PGA_UD_2,real_PGA_UD_3,real_PGA_UD_4,real_PGA_UD_5,real_PGA_UD_6,real_PGA_UD_7,real_PGA_UD_8,real_PGA_UD_9,real_PGA_UD_10,real_PGA_UD_11,real_PGA_UD_12,real_PGA_UD_13,real_PGA_UD_14,real_PGA_UD_15,real_PGA_UD_16,real_PGA_UD_17,real_PGA_UD_18,real_PGA_UD_19,real_PGA_UD_20
MYG0162102152059,1.94424224138356,1.94424224138356,1.94424224138356,1.94424224138356,1.94424224138356,1.94424224138356,1.94424224138356,1.94424224138356,1.94424224138356,1.94424224138356,1.94424224138356,1.94424224138356,2.10244026659287,2.10244026659287,2.10244026659287,2.10244026659287,2.10244026659287,2.10244026659287,2.10244026659287,2.10244026659287
MYG0162102152126,2.69518456590012,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828,6.03970005037828
MYG0162102172306,1.74577309469504,1.74577309469504,1.74577309469504,1.74577309469504,1.74577309469504,1.74577309469504,1.74577309469504,1.74577309469504,1.74577309469504,1.74577309469504,1.74577309469504,1.74577309469504,1.74577309469504,2.21302187488154,2.21302187488154,2.21302187488154,2.21302187488154,2.21302187488154,2.21302187488154,2.21302187488154
MYG0162102191007,1.92536117717649,1.92536117717649,1.92536117717649,1.92536117717649,1.9401211857352,1.9401211857352,1.9401211857352,1.9401211857352,1.96300919571464,1.96300919571464,1.96300919571464,1.96300919571464,2.87402607997205,2.87402607997205,2.87402607997205,2.87402607997205,2.87402607997205,2.87402607997205,2.87402607997205,2.87402607997205
MYG0162102200401,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098,4.50088434213098
MYG0162102261918,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824,3.32937894081824
MYG0162102270204,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776,4.75341352907776
MYG0162103082336,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727,2.96867772559727
MYG0162103090830,2.17090103187999,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629,3.92024252110629
MYG0162103171729,8.14203678344343,8.14203678344343,8.14203678344343,8.14203678344343,8.14203678344343,8.14203678344343,8.14203678344343,8.14203678344343,8.14203678344343,8.14203678344343,8.14203678344343,8.14203678344343,10.5293314038593,10.5293314038593,10.6755124565668,10.6755124565668,10.6755124565668,10.6755124565668,10.6755124565668,10.6755124565668
MYG0162103201809,1.77911287407681,4.44943230812584,5.7546601775474,8.04168593691804,12.8046803945133,18.1075889148345,30.8964176827491,30.8964176827491,34.8666611238812,34.8666611238812,34.8666611238812,34.8666611238812,34.8666611238812,37.7142853442346,37.7142853442346,42.9389847073901,42.9389847073901,69.3127955968279,69.3127955968279,69.3127955968279
MYG0162104191306,2.29557681864078,2.32853846158419,2.32853846158419,2.32853846158419,2.32853846158419,2.32853846158419,2.32853846158419,2.32853846158419,2.32853846158419,2.32853846158419,2.32853846158419,2.32853846158419,2.38245696416952,2.38245696416952,2.38245696416952,2.38245696416952,2.38245696416952,2.38245696416952,2.38245696416952,2.38245696416952
MYG0162105011027,13.5848332075005,13.5848332075005,16.6414180487701,18.1476593262257,18.1476593262257,28.1328108469854,28.1328108469854,28.1328108469854,28.1328108469854,28.1328108469854,28.1328108469854,28.1328108469854,28.1328108469854,28.9304207231318,35.0235176183819,35.0235176183819,35.0235176183819,35.0235176183819,35.0235176183819,35.0235176183819
MYG0162105140858,9.43887899551856,11.1964976453136,11.1964976453136,11.1964976453136,11.1964976453136,11.1964976453136,11.1964976453136,11.1964976453136,11.1964976453136,11.1964976453136,11.1964976453136,11.1964976453136,11.1964976453136,11.1964976453136,11.1964976453136,11.4323808603377,11.4323808603377,11.4323808603377,11.4323808603377,11.4323808603377
MYG0162105161541,2.35119522691824,2.35119522691824,2.35119522691824,2.35119522691824,2.35119522691824,2.35119522691824,2.35119522691824,2.35119522691824,2.35119522691824,2.35119522691824,2.35119522691824,2.35119522691824,2.4713241209412,2.81539169803394,2.81539169803394,2.81539169803394,2.81539169803394,2.81539169803394,2.81539169803394,2.81539169803394
MYG0162106081019,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206,3.88454609511206
